scopus_source_id,print_issn,real _frequency,journal_website,e_issn,real_review_time
21100301601,21606455,Quarterly,http://tiis.acm.org/,21606463,
21100327713,,,,22239766,
21100338508,21686750,Quarterly,http://ieeexplore.ieee.org/servlet/opac?punumber=6245516,,
21100364916,2329924X,Quarterly,http://ieeexplore.ieee.org/servlet/opac?punumber=6570650,,
21100440523,18269745,Quarterly,http://www.mifav.uniroma2.it/inevent/events/idea2010/index.php?s=9,22832998,20 weeks
21100781706,10157999,,,23137835,
21100810658,,,,20814836,
21100820602,22884300,Bi-monthly,https://www.journals.elsevier.com/journal-of-computational-design-and-engineering/,22885048,28 weeks
21100826927,,,,17956889,
21100838052,18287344,Semi-annual,http://www.ckbg.org/qwerty/index.php/qwerty/issue/archive,22402950,
21100870845,,,,21974314,
21100873335,23307706,,,23307714,
21100886391,,,,2073431X,
21100886426,2326263X,Quaterly,https://www.tandfonline.com/loi/tbci20,23262621,
21100890645,24426571,,,25483161,
21100900379,,,,23773766,
21451,15414914,Semi-annual,http://www.ncolr.org/,,15 weeks
23616,9515666,Quarterly,http://link.springer.com/journal/volumesAndIssues/146,14355655,
23715,1622439,Bi-monthly,https://journals.sagepub.com/home/sth,15528251,
24173,9540091,Quarterly,https://www.tandfonline.com/loi/ccos20,13600494,
24305,8848173,Monthly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-111X,1098111X,
25019,7370024,Bi-monthly,http://www.tandfonline.com/loi/hhci20,15327051,
25028,978493,Bi-monthly,http://www.journals.elsevier.com/computers-and-graphics/,18737684,
25061,1419382,Bi-monthly,http://www.journals.elsevier.com/displays/#description,18727387,
25547,9535438,Bi-monthly,http://iwc.oxfordjournals.org/,18737951,
25644,10547460,Quarterly,https://www.mitpressjournals.org/toc/pvar/27/2,15313263,
2600147401,16155289,Quarterly,http://www.springerlink.com/content/1615-5289,16155297,
26199,10730516,Bi-monthly,http://tochi.acm.org/,15577325,
26802,13812416,Quarterly,http://link.springer.com/journal/10772,15728110,
27187,1045926X,,,10958533,
27358,13614576,,,17407869,
27869,8852308,Bi-monthly,https://www.journals.elsevier.com/computer-speech-and-language,10958363,
4400151723,1735188X,Monthly,,,
4700152632,15561607,Quarterly,http://www.springerlink.com/content/120055/,15561615,
4700152784,15332861,Quarterly,http://www.tandfonline.com/loi/wico20,1533287X,
5100155079,17518644,Semi-monthly,http://digital-library.theiet.org/IET-CTA,17518652,
56074,14021501,,,1402151X,
5800207702,15720373,Tri-annual,https://www.benjamins.com/#catalog/journals/is/issues,15720381,
6000153223,1477965X,Tri-annual,"http://www.intellectbooks.co.uk/journals/view-Journal,id=142/",17589533,
9000153101,15513955,,,15513963,
10700153302,17485673,Monthly,http://www.inderscience.com/ijdmb,17485681,
110327,983004,Monthly,http://www.elsevier.com/wps/find/journaldescription.cws_home/398/description#description,18737803,
11300153734,19328184,Quarterly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=4267003,19379234,
11400153310,13675567,Bi-monthly,http://www.tandfonline.com/loi/cjol20,1469848X,
11400153333,19398018,Monthly,http://www.springerlink.com/content/1939-8018,19398115,
11900154401,15483908,Quarterly,http://www.igi-global.com/gateway/journal/1084,15483916,
12000154489,13494198,Bi-monthly,http://www.ijicic.org/,1349418X,
12100154406,15443566,Quarterly,http://taco.acm.org/,15443973,
12303,3787206,Bi-monthly,http://www.journals.elsevier.com/information-and-management/#description,18727530,
12305,3064379,Bi-monthly,http://www.elsevier.com/wps/find/journaldescription.cws_home/236/description#description,18736076,
12321,13501917,Bi-monthly,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2575,13652575,
12360,3081079,Bi-monthly,http://www.tandfonline.com/loi/ggen20,15635104,
12373,8874417,Quarterly,http://www.tandfonline.com/loi/ucis20,23802057,
12396,9638687,Quarterly,http://www.journals.elsevier.com/the-journal-of-strategic-information-systems/#description,18731198,
12402,2767783,Quarterly,http://www.misq.org/,,
12409,9236082,Quarterly,http://www.springerlink.com/content/100319/,15730824,
12667,10066748,,,,
12689,3064573,Bi-monthly,http://www.elsevier.com/wps/find/journaldescription.cws_home/244/description#description,18735371,
12709,7309295,Quarterly,http://ejournals.bc.edu/ojs/index.php/ital/index,21635226,26 weeks
12794,220418,Bi-monthly,http://www.emeraldinsight.com/loi/jd,17587379,
12813,1655515,Bi-monthly,http://jis.sagepub.com/,17416485,
12815,2683962,Quarterly,https://journals.sagepub.com/loi/jin,14664437,
12931,1969722,Bi-monthly,http://www.tandfonline.com/loi/ucbs20,10876553,
12961,10642307,Bi-monthly,http://www.springerlink.com/content/1064-2307/,15556530,
12962,3341860,Quarterly,https://www.degruyter.com/view/journals/jisys/jisys-overview.xml,2191026X,51 weeks
12981,0368492X,Monthly,http://www.emeraldinsight.com/loi/k,17587883,
130065,17410398,Bi-monthly,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=jeim,17587409,
130132,9593845,Quarterly,http://www.emeraldinsight.com/loi/itp,17585813,
13044,3625915,Quarterly,http://tods.acm.org/,15574644,
13130,9268782,Quarterly,http://www.springerlink.com/content/100257/,15737578,
13300154706,15369323,Monthly,https://aisel.aisnet.org/jais/,15583457,
13427,2397528,Bi-monthly,https://journals.pan.pl/bpasts,23001917,40 weeks
13579,13845810,Bi-monthly,http://www.springerlink.com/content/100254/,1573756X,
13581,10638016,Quarterly,http://www.igi-global.com/gateway/journal/1072,15338010,
13622,1635808,Quarterly,http://www.sigmod.org/publications/sigmod-record/0912,19435835,
13646,10668888,Bi-monthly,http://www.springerlink.com/content/100392/,0949877X,
13799,329460,Quarterly,http://www.springerlink.com/content/0032-9460/,16083253,
13971,7408188,Quarterly,http://www.journals.elsevier.com/library-and-information-science-research/#description,18731848,
13992,14649055,Quarterly,http://www.tandfonline.com/toc/ulca20/current,18731821,
14115,1195096X,Quarterly,http://muse.jhu.edu/journal/497,19207239,
14363,3155986,Quarterly,https://www.tandfonline.com/action/journalInformation?journalCode=tinf20,19160615,
14388,200190,Monthly,http://www.journals.elsevier.com/information-processing-letters/#description,18726119,
144639,1385951X,Quarterly,http://www.springerlink.com/content/101768/,15737667,
144815,1619697X,Quarterly,https://link.springer.com/journal/10287,16196988,
144889,15472450,Quarterly,http://www.tandfonline.com/loi/gits20,15472442,
14490,9376429,,,,
144908,7378831,Quarterly,http://www.emeraldinsight.com/loi/lht,,
144912,15513203,Bi-monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=9424,19410050,
144936,16179846,Quarterly,http://www.springerlink.com/content/110371/,16179854,
144974,10946705,Quarterly,http://jsr.sagepub.com/,15527379,
145035,1720898X,,,,
145041,1706012,,,,
145326,16155262,Bi-monthly,http://www.springerlink.com/content/107927/,16155270,
145356,7419058,,,,
14773,14344653,Bi-monthly,http://www.degruyter.com/view/j/iwp,16194292,
15012,15903,Bi-monthly,http://www.springerlink.com/content/100460/,14320525,
15074,0960085X,Bi-monthly,http://www.tandfonline.com/action/showAxaArticles?journalCode=tjis20,14769344,
15107,189448,Monthly,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=18,15579654,
15133,13864564,Bi-monthly,http://www.springerlink.com/content/103814/,15737659,
15135,1675265,,,,
15136,1972243,Bi-monthly,http://www.tandfonline.com/loi/utis20,10876537,
15300154801,16876172,,,,
15386,14684527,Bi-monthly,http://www.emeraldinsight.com/loi/oir,14684535,
15442,10580530,Quarterly,http://www.informaworld.com/smpp/title~content=t768221794~db=all,19348703,
15572,13873326,Bi-monthly,http://www.springerlink.com/content/103798/,15729419,
15574,10477047,Quarterly,https://pubsonline.informs.org/journal/isre,15265536,
15629,2188430,Quarterly,http://www.worldscinet.com/ijcis/ijcis.shtml,17936365,
15631,2684012,Bi-monthly,http://www.journals.elsevier.com/international-journal-of-information-management/#description,18734707,
15657,14761289,,,17419212,
15688,8887985,Semi-annual,https://aaahq.org/Research/Journals/Section-Journal-Home-Pages/Journal-of-Information-Systems,15587959,
15700154703,17515858,,,17515866,
15703,2191377,Monthly,http://www.springerlink.com/content/105441/,2193116,
16004,10949054,Quarterly,http://www.rusq.org/,21635242,
16900154710,19321872,Bi-monthly,http://www3.interscience.wiley.com/journal/112701062/home,19321872,
16947,15457362,Quarterly,http://www.igi-global.com/gateway/journal/1079,15465004,
17362,10414347,Monthly,http://www.computer.org/portal/web/tkde,15582191,
17543,15308669,Annual,https://www.hindawi.com/journals/wcmc/,15308677,28 weeks
17569,10220038,Bi-monthly,http://www.springerlink.com/content/1022-0038,15728196,
17700155805,19767277,Bi-monthly,http://www.itiis.org/,,
17700156776,14666642,,,17418070,
17900156721,1941126X,,,19411278,
17956,14675463,Bi-monthly,http://bib.oxfordjournals.org/,14774054,
18000156707,19390122,Annual,https://www.hindawi.com/journals/scn/,19390122,20 weeks
18400156714,15409589,Bi-monthly,https://journals.riverpublishers.com/index.php/JWE/index,15445976,
18660,9473602,Quarterly,http://www.springerlink.com/content/102830/,1432010X,
18732,9505849,Monthly,http://www.journals.elsevier.com/information-and-software-technology/#description,18736025,
18997,10468188,Quarterly,http://tois.acm.org/,15582868,
19266,9528091,Bi-monthly,http://www.inderscienceonline.com/loi/ijcat,17415047,
19271,14332779,Bi-monthly,http://www.springer.com/computer/swe/journal/10009,14332787,
19300156904,15293181,Irrregular (0),http://aisel.aisnet.org/cais/,,
19309,1641212,Monthly,http://www.journals.elsevier.com/journal-of-systems-and-software/#description,18731228,
19400157014,15564673,Quarterly,http://jocch.acm.org/,15564711,
19400158510,1865035X,,,,
19500157056,17480671,,,1748068X,
19600161828,16137159,Tri-annual,http://link.springer.com/journal/12469,1866749X/16137159 ,
19644,9287329,Bi-monthly,http://www.iospress.nl/journal/technology-and-health-care/,18787401,
19700177337,18695450,Annual,http://link.springer.com/journal/13278,18695469,
19700181204,303887,Quarterly,http://www.springerlink.com/content/121363/,9750320,
19700182731,11108665,Tri-annual,http://www.journals.elsevier.com/egyptian-informatics-journal/,20904754,52 weeks
19700186884,19361955,Quarterly,http://dl.acm.org/citation.cfm?id=J1191,,
19700188321,17580463,Annual,https://academic.oup.com/database,,23 weeks
19700202714,18463312,Semi-annual,http://jios.foi.hr/index.php/jios/index,18469418,12 weeks
19714,10919392,Quarterly,http://www.tandfonline.com/loi/hoce20,15327744,
19800188053,19301650,Quarterly,http://www.igi-global.com/gateway/journal/1096,19301669,
19900194826,1097198X,Quarterly,http://www.tandfonline.com/loi/ugit20,23336846,
20100195036,15553396,Quarterly,http://www.igi-global.com/gateway/journal/1094,1555340X,
20870,3085961,Monthly,http://www.journals.elsevier.com/telecommunications-policy/#description,18793258,
21100198470,19355726,Quarterly,http://www.igi-global.com/gateway/journal/1097,19355734,
21100199731,9050167,,,,
21100200653,15701255,Quarterly,https://www.iospress.nl/journal/information-polity/,18758754,
21100200660,17440084,Quarterly,http://www.emeraldinsight.com/loi/ijwis,17440092,
21100201977,16814835,Bi-monthly,https://onlinelibrary.wiley.com/journal/16814835,,
21100202719,13287265,,,,
21100202935,16331311,,,,
21100203114,20907141,Irrregular (0),https://www.hindawi.com/journals/jcnc/,2090715X,15 weeks
21100203301,1976913X,Bi-monthly,http://jips-k.org/,2092805X,
21100204505,14498618,Annual,http://journal.acs.org.au/index.php/ajis/index,13262238,20 weeks
21100204516,17558050,,,17558069,
21100207605,19473192,Quarterly,http://www.igi-global.com/gateway/journal/1160,19473206,
21100220156,17579880,Tri-annual,http://www.emeraldinsight.com/loi/jhtt,17579899,
21100223111,20782489,Monthly,http://www.mdpi.com/journal/information/,,11 weeks
21100223332,19478186,Quarterly,http://www.igi-global.com/gateway/journal/1157,19478194,
21100241782,18880967,Annual,http://www.ibersid.eu/ojs/index.php/ibersid/,2174081X,
21100259128,15576418,,,,
21100266730,19355688,Quarterly,http://www.igi-global.com/gateway/journal/1099,19355696,
21100269620,15700844,Bi-monthly,https://www.iospress.nl/journal/semantic-web/,22104968,
21100274221,21682267,Monthly,http://www.ieeesmc.org/publications/transactions-on-cybernetics,21682275,
21100285411,2161024X,,,,
21100307484,23301643,Monthly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2330-1643,,
21100316001,,,,20411480,
21100332423,,,,20487703,
21100332424,,,,1948660X,
21100338350,23274662,Bi-monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6488907,,
21100338351,21687161,Quarterly,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6245519,,
21100338508,21686750,Quarterly,http://ieeexplore.ieee.org/servlet/opac?punumber=6245516,,
21100356018,22145796,Quarterly,http://www.elsevier.com/journals/big-data-research/2214-5796,,
21100364441,18699391,,,,
21100367773,23299274,Bi-monthly,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6570654,23299274,
21100374356,20503806,Bi-monthly,http://www.emeraldinsight.com/loi/ajim,20503814/17583748,
21100420109,23327766,,,,
21100421900,20564961,Bi-monthly,http://www.emeraldinsight.com/journal/ics,,
21100429502,20513771,,,20507399,
21100440516,,,,21507988,
21100451321,,,,20524463,
21100463830,19488297,,,19488289,
21100464776,2311004X,,,23105070,
21100465194,20557671,Quarterly,http://dsh.oxfordjournals.org/,2055768X,
21100466219,18612032,Quarterly,http://link.springer.com/journal/13740,18612040,
21100780696,21676461,Quarterly,http://www.liebertpub.com/big,2167647X,
21100781706,10157999,,,23137835,
21100782433,,,,23529245,
21100788884,21926611,Quarterly,http://www.springer.com/computer/journal/13735,2192662X,
21100791292,,,,21961115,
21100792090,20832567,Quarterly,https://www.degruyter.com/view/j/jaiscr,24496499,24 weeks
21100793172,19922264,,,23109912,
21100793611,15120511,,,,
21100799500,25024752,,,25024760,
21100801725,,,,20595891,
21100801727,,,,20595816,
21100803571,,,,23985038,
21100805732,15247252,,,15325806,
21100809811,23066172,Quarterly,http://www.ejmca.enu.kz/,23089822,
21100818502,23221437,,,23452773,
21100820054,17276209,,,23125381,
21100820619,20645260,,,20645279,
21100826286,16168658,Quarterly,https://www.tandfonline.com/toc/tfie20/current,16168666,
21100826382,20893191,,,23029285,
21100826383,,,,20893272,
21100830705,20085893,,,24235059,
21100830763,22879099,,,22874577,
21100831441,22178309,Quarterly,http://www.temjournal.com/,22178333,
21100836194,,,,24059595,
21100839128,22348255,,,22348883,
21100842159,20620810,,,20634269,
21100843325,24096008,,,23138734,
21100843529,,,,18479375,
21100845659,7192576,Semi-annual,https://rchdt.uchile.cl/,7192584,2 weeks
21100846307,3733505,Semi-annual,https://lematematiche.dmi.unict.it/index.php/lematematiche,20375298,53 weeks
21100850743,22183000,,,24141267,
21100854641,,,,2373776X,
21100857424,,,,22394303,
21100857591,23740353,Quarterly,https://dl.acm.org/journal/tsas,23740361,
21100857955,,,,25149288,
21100862637,,,,22108327,
21100863713,19478208,Quarterly,https://www.igi-global.com/gateway/journal/1169,19478216,
21100870845,,,,21974314,
21100873335,23307706,,,23307714,
21100886529,23302674,Quarterly,https://www.tandfonline.com/loi/tsyb20,23302682,
21100893766,,,,2297198X,
21141,220434,Bi-monthly,https://asmedigitalcollection.asme.org/dynamicsystems,15280928,
21933,1679236,Monthly,https://www.journals.elsevier.com/decision-support-systems/#description,18735797,
23127,45411,Bi-monthly,http://jacm.acm.org/,1557735X,
23640,14740346,Quarterly,http://www.journals.elsevier.com/advanced-engineering-informatics/#description,18735320,
23710,1485598,Monthly,http://www.springerlink.com/content/104921/,1573689X,
23987,15392791,Quarterly,http://www.springerlink.com/content/120559/,15590089,
24326,2184885,Bi-monthly,http://www.worldscinet.com/ijufks/ijufks.shtml,17936411,
24358,13811231,Bi-monthly,http://www.springerlink.com/content/102935/,15729397,
24361,9259902,Bi-monthly,http://www.springerlink.com/content/100289/,15737675,
24449,235954,Bi-monthly,http://www.kybernetika.cz/,1805949X,
24506,13846175,Quarterly,http://www.springerlink.com/content/100268/,15737624,
24801,8927022,Monthly,http://www.tandfonline.com/loi/gmos20,10290435,
25040,10919856,Quarterly,https://pubsonline.informs.org/journal/ijoc,15265528,
25064,10802711,,,,
25461,8684952,Quarterly,http://www.iospress.nl/journal/informatica/,18228844,
25497,10642315,,,,
25509,8905401,Bi-monthly,http://www.journals.elsevier.com/information-and-computation/#description,10902651,
25566,2544156,,,,
25623,9208542,Monthly,http://www.springerlink.com/content/100302/,15730484,
25626,9424962,Bi-monthly,http://www.springerlink.com/content/100377/,14321882,
25631,13614568,Quarterly,http://www.tandfonline.com/loi/tham20,17407842,
2600147401,16155289,Quarterly,http://www.springerlink.com/content/1615-5289,16155297,
26099,15662535,Bi-monthly,http://www.journals.elsevier.com/information-fusion/#description,18726305,
27239,8908044,Bi-monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=65,1558156X,
27275,9266801,Quarterly,http://www.iospress.nl/journal/journal-of-high-speed-networks/,18758940,
27287,10647570,Quarterly,http://www.springerlink.com/content/101154/,15737705,
27306,1383469X,Bi-monthly,http://www.springerlink.com/content/101750/,15728153,
27358,13614576,,,17407869,
27728,17422876,,,,
28040,13658816,Monthly,http://www.tandfonline.com/loi/tgis20,13658824/13623087,
28325,8857458,Bi-monthly,http://www.springerlink.com/content/101593/,15737640,
28474,1692968,Fortnightly,https://www.iospress.nl/journal/fundamenta-informaticae/,18758681,
28535,283045,Bi-monthly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0037,10970037,
29053,13811991,Quarterly,http://www.springerlink.com/content/102963/,1573501X,
29335,1678329,Quarterly,http://www.iospress.nl/journal/Education-for-information/,18758649,
29745,14717727,Quarterly,http://www.journals.elsevier.com/information-and-organization/#description,18737919,
300147004,1013090X,,,,
3200147819,15741192,Bi-monthly,http://www.journals.elsevier.com/pervasive-and-mobile-computing/#description,18731589,
4000149107,2196913,Bi-monthly,http://www.worldscinet.com/ijwmip/ijwmip.shtml,1793690X,
4500151542,15483657,Quarterly,http://www.igi-global.com/gateway/journal/1089,15483665,
4700152484,10043756,Bi-monthly,http://www.springerlink.com/content/119912/,18619576,
4700152506,13859587,Tri-annual,https://link.springer.com/journal/11066,15737071,
4700153604,10058885,,,,
4700153605,1000436X,,,,
4800154012,12292370,Bi-monthly,http://eng.kicsjournals.or.kr/html/?pmode=About,19765541,
4900152401,18805884,,,,
4900152415,18618200,Quarterly,http://www.springerlink.com/content/120066/,18618219,
4900152803,10096124,Bi-monthly,http://www.springerlink.com/content/120065/,15597067,
4900153220,15526283,Quarterly,http://www.igi-global.com/gateway/journal/1092,15526291,
5000153603,13465597,,,,
5100155071,15540669,Bi-monthly,http://www.nowpublishers.com/journals/INR/,15540677,
5200152707,16875176,Annual,https://jivp-eurasipjournals.springeropen.com/,16875281,13 weeks
5400152640,17518709,Bi-monthly,http://digital-library.theiet.org/IET-IFS,17518717,
56074,14021501,,,1402151X,
5800179620,17475139,Tri-annual,http://www.tandfonline.com/loi/rtpe20,1475939X,
6100152807,17415357,Quarterly,http://www.inderscience.com/ijvcm,17415365,
6100153019,18632386,Quarterly,https://www.springer.com/journal/11761,18632394,
6400153135,17510473,Annual,http://www.scfbm.org/,,17 weeks
6400153175,1741539X,,,17415403,
7000153253,10093443,,,,
800147111,15707873,Quarterly,http://www.springerlink.com/content/111140/,15729184,
8300153137,17442621,,,1744263X,
88934,15487717,Quarterly,http://www.igi-global.com/gateway/journal/1075,15487725,
98245,242527,Quarterly,http://www.ala.org/ala/mgrps/divs/alcts/resources/lrts/index.cfm,21599610,
11400153333,19398018,Monthly,http://www.springerlink.com/content/1939-8018,19398115,
11700154323,15803139,Tri-annual,http://www.ias-iss.org/ojs/IAS/,18545165,15 weeks
12100155655,17489725,Quarterly,http://www.tandfonline.com/loi/tlbs20,17489733,
12409,9236082,Quarterly,http://www.springerlink.com/content/100319/,15730824,
12754,13637681,,,,
12996,10535888,Bi-monthly,http://www.ieee.org/,15580792,
13803,9235965,Monthly,http://www.journals.elsevier.com/signal-processing-image-communication/#description,18792677,
14363,3155986,Quarterly,https://www.tandfonline.com/action/journalInformation?journalCode=tinf20,19160615,
14388,200190,Monthly,http://www.journals.elsevier.com/information-processing-letters/#description,18726119,
15300154801,16876172,,,,
16211,15209210,Monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6046,19410077,
17316,10709908,Monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=97,1558-2361,
17391,1053587X,Semi-monthly,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=78,19410476,
17700156101,17837677,Quaterly,http://www.springerlink.com/content/121040/,17838738,
17960,8906327,Monthly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1115,10991115,
18202,16871472,Annual,https://jwcn-eurasipjournals.springeropen.com/,16871499,13 weeks
18780,0278081X,Bi-monthly,http://www.springerlink.com/content/109373/,15315878,
19202,9324194,Quarterly,http://www.springerlink.com/content/102826/,1435568X,
19600166419,19328346,Quarterly,http://www.nowpublishers.com/SIG,19328354,
19700188800,19429533,Monthly,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1942-9541,19429541,
20000195053,19984464,,,,
20765,10049037,,,,
21080,8883270,Semi-monthly,https://www.journals.elsevier.com/mechanical-systems-and-signal-processing,10961216,
21100197510,20900147,Irrregular (0),https://www.hindawi.com/journals/jece/,20900155,19 weeks
21100216567,20474938,Bi-monthly,http://digital-library.theiet.org/content/journals/iet-bmt,20474946,
21100217227,22286179,Quarterly,http://link.springer.com/journal/40998,23641827,
21100259128,15576418,,,,
21100285028,21682291,Bi-monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6221037,21682305,
21100327713,,,,22239766,
21100331506,20395086,,,,
21100332423,,,,20487703,
21100338350,23274662,Bi-monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6488907,,
21100356802,,,,22141804,
21100358105,23255870,Quarterly,http://ieeexplore.ieee.org/servlet/opac?punumber=6509490,23722533,
21100409130,20959184,Monthly,http://www.springer.com/computer/journal/11714,20959230,
21100432483,,,,21867364,
21100432792,1674862X,,,,
21100440516,,,,21507988,
21100448964,10072780,Monthly,http://www.yjyxs.com/EN/volumn/home.shtml,,
21100454976,18978649,,,20802145,
21100464776,2311004X,,,23105070,
21100793184,20710410,Quarterly,http://journals.tsu.ru//pdm/en/,23112263,
21100799500,25024752,,,25024760,
21100810444,18213251,,,23349905,
21100810702,,,,20503385,
21100812209,2095283X,,,,
21100812851,16874161,,,2510523X,
21100818722,22237038,,,22264116,
21100820619,20645260,,,20645279,
21100824667,,,,21051232,
21100829272,,,,20799292,
21100832761,15982645,Quarterly,http://www.ijfis.org/,2093744X,
21100854164,,,,23339403,
21100854641,,,,2373776X,
21100857591,23740353,Quartely,http://tsas.acm.org/index.cfm,23740361,
21100873335,23307706,,,23307714,
24161,10773142,Monthly,http://www.journals.elsevier.com/computer-vision-and-image-understanding/#description,1090235X,
24306,10512004,Monthly,http://www.journals.elsevier.com/digital-signal-processing/#description,10954333,
24823,313203,Monthly,http://www.journals.elsevier.com/pattern-recognition/#description,18735142,
24825,1678655,Monthly,http://www.journals.elsevier.com/pattern-recognition/#description,18727344,
24831,15700755,Monthly,http://www.springerlink.com/content/109193/,15731332,
24906,1464116,Bi-monthly,http://www.springer.com/computer/hardware/journal/11950,1558108X ,
25531,1070986X,Quarterly,http://www.computer.org/portal/web/computingnow/multimedia,19410166,
25535,10772626,Monthly,http://www.computer.org/portal/web/tvcg,19410506,
25548,1651684,Monthly,http://www.journals.elsevier.com/signal-processing/#description,18727557,
25549,2628856,Monthly,http://www.journals.elsevier.com/image-and-vision-computing/#description,18728138,
25569,9251030,Monthly,http://www.springerlink.com/content/100232/,15731979,
25592,10473203,Bi-monthly,http://www.journals.elsevier.com/journal-of-visual-communication-and-image-representation/#description,10959076,
25710,1630563,Monthly,http://www.tandfonline.com/loi/lnfa20,15322467,
26076,9168508,Monthly,http://search.ieice.org/bin/index.php/category_A/lang_E/curr_1,17451337,
26098,10459219,Monthly,http://www.computer.org/portal/web/tpds,15582183,
26099,15662535,Bi-monthly,http://www.journals.elsevier.com/information-fusion/#description,18726305,
27959,160032,Monthly,https://www.journals.elsevier.com/journal-of-the-franklin-institute,18792693,
28044,12404543,,,,
28497,2665611,Monthly,http://iopscience.iop.org/0266-5611/,13616420,
29859,9641726,Monthly,http://iopscience.iop.org/0964-1726/,1361665X,
34202,1557170X,,,,
4000149107,2196913,Bi-monthly,http://www.worldscinet.com/ijwmip/ijwmip.shtml,1793690X,
4700152237,17468094,Quarterly,http://www.journals.elsevier.com/biomedical-signal-processing-and-control/#description,17468108,
4700153604,10058885,,,,
4700153605,1000436X,,,,
5200152707,16875176,Annual,https://jivp-eurasipjournals.springeropen.com/,16875281,13 weeks
5400152646,17519659,Monthly,http://digital-library.theiet.org/IET-IPR,17519667,
5800173379,17452759,Quarterly,http://www.tandfonline.com/loi/nvpp20,17452767,
5900153311,19324553,Bi-monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=4200690,19410484,
6100153106,17519675,Bi-monthly,http://digital-library.theiet.org/IET-SPR,17519683,
6200180165,18631703,Quarterly,http://www.springerlink.com/content/1863-1703,18631711,
100147332,17445760,Bi-monthly,http://www.tandfonline.com/loi/gpaa20,17445779,
10300153313,15399087,Bi-monthly,http://acmtecs.acm.org/,15583465,
10900153307,17477778,Quarterly,http://www.tandfonline.com/action/showAxaArticles?journalCode=tjsm20,17477786,
11700154336,15493636,,,15526607,
11900154399,15483924,Quarterly,http://www.igi-global.com/gateway/journal/1085,15483932,
12000154348,15483886,Quarterly,http://www.igi-global.com/gateway/journal/1091,15483894,
12000154489,13494198,Bi-monthly,http://www.ijicic.org/,1349418X ,
12100154406,15443566,Quarterly,http://taco.acm.org/,15443973,
12100157172,17411068,Bi-monthly,http://www.inderscienceonline.com/loi/ijes,17411076,
12137,,,,15487660,
12170,3327353,Quarterly,http://www.mic-journal.no/,18901328,10 weeks
12189,1569190X,Bi-monthly,http://www.journals.elsevier.com/simulation-modelling-practice-and-theory/#description,18781462,
12262,9259856,Bi-monthly,http://www.springerlink.com/content/100266/,15728102,
12264,0167739X,Monthly,https://www.sciencedirect.com/journal/future-generation-computer-systems,18727115,
12300,10638210,Monthly,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=92,15579999,
12305,3064379,Bi-monthly,http://www.elsevier.com/wps/find/journaldescription.cws_home/236/description#description,18736076,
12321,13501917,Bi-monthly,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2575,13652575,
12358,15622479,Bi-monthly,http://link.springer.com/journal/40815,21993211,
12398,13837621,Monthly,http://www.journals.elsevier.com/journal-of-systems-architecture/#description,18736165,
12409,9236082,Quarterly,http://www.springerlink.com/content/100319/,15730824,
12492,10162364,Bi-monthly,http://jise.iis.sinica.edu.tw/pages/issues/past.html,,
12931,1969722,Bi-monthly,http://www.tandfonline.com/loi/ucbs20,10876553,
12960,10715819,Monthly,https://www.journals.elsevier.com/international-journal-of-human-computer-studies,10959300,
12961,10642307,Bi-monthly,http://www.springerlink.com/content/1064-2307/,15556530,
12962,3341860,Quarterly,https://www.degruyter.com/view/journals/jisys/jisys-overview.xml,2191026X,51 weeks
12981,0368492X,Monthly,https://www.emerald.com/insight/publication/issn/0368-492X,17587883,
12984,9328092,Annual,http://www.springerlink.com/content/100522/,14321769,
130117,13894420,Quaterly,http://www.springerlink.com/content/105609/,15732924,
13012,9883754,Annual,https://www.rairo-ita.org/,1290385X,
130138,14332833,Quaterly,http://www.springerlink.com/content/1433-2833,14332825,
13024,0324721X,Semi-annual,https://www.inf.u-szeged.hu/actacybernetica/edb/index.xml,,
13130,9268782,Quarterly,http://www.springerlink.com/content/100257/,15737578,
13581,10638016,Quarterly,https://www.igi-global.com/gateway/journal/1072,15338010,
