scopus_source_id,print_issn,e_issn,frequency,review_time,journal_website
21100274221,21682267,21682275,Monthly,,http://www.ieeesmc.org/publications/transactions-on-cybernetics
21100283377,13245821,,,,
21100285028,21682291,21682305,Bi-monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6221037
21100301601,21606455,21606463,Quarterly,,http://tiis.acm.org/
21100327713,,22239766,,,
21100338508,21686750,,Quarterly,,http://ieeexplore.ieee.org/servlet/opac?punumber=6245516
21100364916,2329924X,,Quarterly,,http://ieeexplore.ieee.org/servlet/opac?punumber=6570650
21100440523,18269745,22832998,Quarterly,20 weeks,http://www.mifav.uniroma2.it/inevent/events/idea2010/index.php?s=9
21100781706,10157999,23137835,,,
21100810658,,20814836,,,
21100820602,22884300,22885048,Bi-monthly,28 weeks,https://www.journals.elsevier.com/journal-of-computational-design-and-engineering/
21100826927,,17956889,,,
21100838052,18287344,22402950,Semi-annual,,http://www.ckbg.org/qwerty/index.php/qwerty/issue/archive
21100870845,,21974314,,,
21100873335,23307706,23307714,,,
21100886391,,2073431X,,,
21100886426,2326263X,23262621,Quaterly,,https://www.tandfonline.com/loi/tbci20
21100890645,24426571,25483161,,,
21100900379,,23773766,,,
21451,15414914,,Semi-annual,15 weeks,http://www.ncolr.org/
23616,9515666,14355655,Quarterly,,http://link.springer.com/journal/volumesAndIssues/146
23715,1622439,15528251,Bi-monthly,,https://journals.sagepub.com/home/sth
24173,9540091,13600494,Quarterly,,https://www.tandfonline.com/loi/ccos20
24305,8848173,1098111X,Monthly,,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-111X
25019,7370024,15327051,Bi-monthly,,http://www.tandfonline.com/loi/hhci20
25028,978493,18737684,Bi-monthly,,http://www.journals.elsevier.com/computers-and-graphics/
25061,1419382,18727387,Bi-monthly,,http://www.journals.elsevier.com/displays/#description
25547,9535438,18737951,Bi-monthly,,http://iwc.oxfordjournals.org/
25644,10547460,15313263,Quarterly,,https://www.mitpressjournals.org/toc/pvar/27/2
2600147401,16155289,16155297,Quarterly,,http://www.springerlink.com/content/1615-5289
26199,10730516,15577325,Bi-monthly,,http://tochi.acm.org/
26802,13812416,15728110,Quarterly,,http://link.springer.com/journal/10772
27187,1045926X,10958533,,,
27358,13614576,17407869,,,
27869,8852308,10958363,Bi-monthly,,https://www.journals.elsevier.com/computer-speech-and-language
4400151723,1735188X,,Monthly,,
4700152632,15561607,15561615,Quarterly,,http://www.springerlink.com/content/120055/
4700152784,15332861,1533287X,Quarterly,,http://www.tandfonline.com/loi/wico20
5100155079,17518644,17518652,Semi-monthly,,http://digital-library.theiet.org/IET-CTA
56074,14021501,1402151X,,,
5800207702,15720373,15720381,Tri-annual,,https://www.benjamins.com/#catalog/journals/is/issues
6000153223,1477965X,17589533,Tri-annual,,"http://www.intellectbooks.co.uk/journals/view-Journal,id=142/"
9000153101,15513955,15513963,,,
10700153302,17485673,17485681,Monthly,,http://www.inderscience.com/ijdmb
110327,983004,18737803,Monthly,,http://www.elsevier.com/wps/find/journaldescription.cws_home/398/description#description
11300153734,19328184,19379234,Quarterly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=4267003
11400153310,13675567,1469848X,Bi-monthly,,http://www.tandfonline.com/loi/cjol20
11400153333,19398018,19398115,Monthly,,http://www.springerlink.com/content/1939-8018
11900154401,15483908,15483916,Quarterly,,http://www.igi-global.com/gateway/journal/1084
12000154489,13494198,1349418X,Bi-monthly,,http://www.ijicic.org/
12100154406,15443566,15443973,Quarterly,,http://taco.acm.org/
12303,3787206,18727530,Bi-monthly,,http://www.journals.elsevier.com/information-and-management/#description
12305,3064379,18736076,Bi-monthly,,http://www.elsevier.com/wps/find/journaldescription.cws_home/236/description#description
12321,13501917,13652575,Bi-monthly,,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2575
12360,3081079,15635104,Bi-monthly,,http://www.tandfonline.com/loi/ggen20
12373,8874417,23802057,Quarterly,,http://www.tandfonline.com/loi/ucis20
12396,9638687,18731198,Quarterly,,http://www.journals.elsevier.com/the-journal-of-strategic-information-systems/#description
12402,2767783,,Quarterly,,http://www.misq.org/
12409,9236082,15730824,Quarterly,,http://www.springerlink.com/content/100319/
12667,10066748,,,,
12689,3064573,18735371,Bi-monthly,,http://www.elsevier.com/wps/find/journaldescription.cws_home/244/description#description
12709,7309295,21635226,Quarterly,26 weeks,http://ejournals.bc.edu/ojs/index.php/ital/index
12794,220418,17587379,Bi-monthly,,http://www.emeraldinsight.com/loi/jd
12813,1655515,17416485,Bi-monthly,,http://jis.sagepub.com/
12815,2683962,14664437,Quarterly,,https://journals.sagepub.com/loi/jin
12931,1969722,10876553,Bi-monthly,,http://www.tandfonline.com/loi/ucbs20
12961,10642307,15556530,Bi-monthly,,http://www.springerlink.com/content/1064-2307/
12962,3341860,2191026X,Quarterly,51 weeks,https://www.degruyter.com/view/journals/jisys/jisys-overview.xml
12981,0368492X,17587883,Monthly,,http://www.emeraldinsight.com/loi/k
130065,17410398,17587409,Bi-monthly,,http://www.emeraldgrouppublishing.com/products/journals/journals.htm?id=jeim
130132,9593845,17585813,Quarterly,,http://www.emeraldinsight.com/loi/itp
13044,3625915,15574644,Quarterly,,http://tods.acm.org/
13130,9268782,15737578,Quarterly,,http://www.springerlink.com/content/100257/
13300154706,15369323,15583457,Monthly,,https://aisel.aisnet.org/jais/
13427,2397528,23001917,Bi-monthly,40 weeks,https://journals.pan.pl/bpasts
13579,13845810,1573756X,Bi-monthly,,http://www.springerlink.com/content/100254/
13581,10638016,15338010,Quarterly,,http://www.igi-global.com/gateway/journal/1072
13622,1635808,19435835,Quarterly,,http://www.sigmod.org/publications/sigmod-record/0912
13646,10668888,0949877X,Bi-monthly,,http://www.springerlink.com/content/100392/
13799,329460,16083253,Quarterly,,http://www.springerlink.com/content/0032-9460/
13971,7408188,18731848,Quarterly,,http://www.journals.elsevier.com/library-and-information-science-research/#description
13992,14649055,18731821,Quarterly,,http://www.tandfonline.com/toc/ulca20/current
14115,1195096X,19207239,Quarterly,,http://muse.jhu.edu/journal/497
14363,3155986,19160615,Quarterly,,https://www.tandfonline.com/action/journalInformation?journalCode=tinf20
14388,200190,18726119,Monthly,,http://www.journals.elsevier.com/information-processing-letters/#description
144639,1385951X,15737667,Quarterly,,http://www.springerlink.com/content/101768/
144815,1619697X,16196988,Quarterly,,https://link.springer.com/journal/10287
144889,15472450,15472442,Quarterly,,http://www.tandfonline.com/loi/gits20
14490,9376429,,,,
144908,7378831,,Quarterly,,http://www.emeraldinsight.com/loi/lht
144912,15513203,19410050,Bi-monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=9424
144936,16179846,16179854,Quarterly,,http://www.springerlink.com/content/110371/
144974,10946705,15527379,Quarterly,,http://jsr.sagepub.com/
145035,1720898X,,,,
145041,1706012,,,,
145326,16155262,16155270,Bi-monthly,,http://www.springerlink.com/content/107927/
145356,7419058,,,,
14773,14344653,16194292,Bi-monthly,,http://www.degruyter.com/view/j/iwp
15012,15903,14320525,Bi-monthly,,http://www.springerlink.com/content/100460/
15074,0960085X,14769344,Bi-monthly,,http://www.tandfonline.com/action/showAxaArticles?journalCode=tjis20
15107,189448,15579654,Monthly,,https://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=18
15133,13864564,15737659,Bi-monthly,,http://www.springerlink.com/content/103814/
15135,1675265,,,,
15136,1972243,10876537,Bi-monthly,,http://www.tandfonline.com/loi/utis20
15300154801,16876172,,,,
15386,14684527,14684535,Bi-monthly,,http://www.emeraldinsight.com/loi/oir
15442,10580530,19348703,Quarterly,,http://www.informaworld.com/smpp/title~content=t768221794~db=all
15572,13873326,15729419,Bi-monthly,,http://www.springerlink.com/content/103798/
15574,10477047,15265536,Quarterly,,https://pubsonline.informs.org/journal/isre
15629,2188430,17936365,Quarterly,,http://www.worldscinet.com/ijcis/ijcis.shtml
15631,2684012,18734707,Bi-monthly,,http://www.journals.elsevier.com/international-journal-of-information-management/#description
15657,14761289,17419212,,,
15688,8887985,15587959,Semi-annual,,https://aaahq.org/Research/Journals/Section-Journal-Home-Pages/Journal-of-Information-Systems
15700154703,17515858,17515866,,,
15703,2191377,2193116,Monthly,,http://www.springerlink.com/content/105441/
16004,10949054,21635242,Quarterly,,http://www.rusq.org/
16900154710,19321872,19321872,Bi-monthly,,http://www3.interscience.wiley.com/journal/112701062/home
16947,15457362,15465004,Quarterly,,http://www.igi-global.com/gateway/journal/1079
17362,10414347,15582191,Monthly,,http://www.computer.org/portal/web/tkde
17543,15308669,15308677,Annual,28 weeks,https://www.hindawi.com/journals/wcmc/
17569,10220038,15728196,Bi-monthly,,http://www.springerlink.com/content/1022-0038
17700155805,19767277,,Bi-monthly,,http://www.itiis.org/
17700156776,14666642,17418070,,,
17900156721,1941126X,19411278,,,
17956,14675463,14774054,Bi-monthly,,http://bib.oxfordjournals.org/
18000156707,19390122,19390122,Annual,20 weeks,https://www.hindawi.com/journals/scn/
18400156714,15409589,15445976,Bi-monthly,,https://journals.riverpublishers.com/index.php/JWE/index
18660,9473602,1432010X,Quarterly,,http://www.springerlink.com/content/102830/
18732,9505849,18736025,Monthly,,http://www.journals.elsevier.com/information-and-software-technology/#description
18997,10468188,15582868,Quarterly,,http://tois.acm.org/
19266,9528091,17415047,Bi-monthly,,http://www.inderscienceonline.com/loi/ijcat
19271,14332779,14332787,Bi-monthly,,http://www.springer.com/computer/swe/journal/10009
19300156904,15293181,,Irrregular (0),,http://aisel.aisnet.org/cais/
19309,1641212,18731228,Monthly,,http://www.journals.elsevier.com/journal-of-systems-and-software/#description
19400157014,15564673,15564711,Quarterly,,http://jocch.acm.org/
19400158510,1865035X,,,,
19500157056,17480671,1748068X,,,
19600161828,16137159,1866749X,Tri-annual,,http://link.springer.com/journal/12469
19644,9287329,18787401,Bi-monthly,,http://www.iospress.nl/journal/technology-and-health-care/
19700177337,18695450,18695469,Annual,,http://link.springer.com/journal/13278
19700181204,303887,9750320,Quarterly,,http://www.springerlink.com/content/121363/
19700182731,11108665,20904754,Tri-annual,52 weeks,http://www.journals.elsevier.com/egyptian-informatics-journal/
19700186884,19361955,,Quarterly,,http://dl.acm.org/citation.cfm?id=J1191
19700188321,17580463,,Annual,23 weeks,https://academic.oup.com/database
19700202714,18463312,18469418,Semi-annual,12 weeks,http://jios.foi.hr/index.php/jios/index
19714,10919392,15327744,Quarterly,,http://www.tandfonline.com/loi/hoce20
19800188053,19301650,19301669,Quarterly,,http://www.igi-global.com/gateway/journal/1096
19900194826,1097198X,23336846,Quarterly,,http://www.tandfonline.com/loi/ugit20
20100195036,15553396,1555340X,Quarterly,,http://www.igi-global.com/gateway/journal/1094
20870,3085961,18793258,Monthly,,http://www.journals.elsevier.com/telecommunications-policy/#description
21100198470,19355726,19355734,Quarterly,,http://www.igi-global.com/gateway/journal/1097
21100199731,9050167,,,,
21100200653,15701255,18758754,Quarterly,,https://www.iospress.nl/journal/information-polity/
21100200660,17440084,17440092,Quarterly,,http://www.emeraldinsight.com/loi/ijwis
21100201977,16814835,,Bi-monthly,,https://onlinelibrary.wiley.com/journal/16814835
21100202719,13287265,,,,
21100202935,16331311,,,,
21100203114,20907141,2090715X,Irrregular (0),15 weeks,https://www.hindawi.com/journals/jcnc/
21100203301,1976913X,2092805X,Bi-monthly,,http://jips-k.org/
21100204505,14498618,13262238,Annual,20 weeks,http://journal.acs.org.au/index.php/ajis/index
21100204516,17558050,17558069,,,
21100207605,19473192,19473206,Quarterly,,http://www.igi-global.com/gateway/journal/1160
21100220156,17579880,17579899,Tri-annual,,http://www.emeraldinsight.com/loi/jhtt
21100223111,20782489,,Monthly,11 weeks,http://www.mdpi.com/journal/information/
21100223332,19478186,19478194,Quarterly,,http://www.igi-global.com/gateway/journal/1157
21100241782,18880967,2174081X,Annual,,http://www.ibersid.eu/ojs/index.php/ibersid/
21100259128,15576418,,,,
21100266730,19355688,19355696,Quarterly,,http://www.igi-global.com/gateway/journal/1099
21100269620,15700844,22104968,Bi-monthly,,https://www.iospress.nl/journal/semantic-web/
21100274221,21682267,21682275,Monthly,,http://www.ieeesmc.org/publications/transactions-on-cybernetics
21100285411,2161024X,,,,
21100307484,23301643,,Monthly,,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2330-1643
21100316001,,20411480,,,
21100332423,,20487703,,,
21100332424,,1948660X,,,
21100338350,23274662,,Bi-monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6488907
21100338351,21687161,,Quarterly,,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6245519
21100338508,21686750,,Quarterly,,http://ieeexplore.ieee.org/servlet/opac?punumber=6245516
21100356018,22145796,,Quarterly,,http://www.elsevier.com/journals/big-data-research/2214-5796
21100364441,18699391,,,,
21100367773,23299274,23299274,Bi-monthly,,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=6570654
21100374356,20503806,20503814,Bi-monthly,,http://www.emeraldinsight.com/loi/ajim
21100420109,23327766,,,,
21100421900,20564961,,Bi-monthly,,http://www.emeraldinsight.com/journal/ics
21100429502,20513771,20507399,,,
21100440516,,21507988,,,
21100451321,,20524463,,,
21100463830,19488297,19488289,,,
21100464776,2311004X,23105070,,,
21100465194,20557671,2055768X,Quarterly,,http://dsh.oxfordjournals.org/
21100466219,18612032,18612040,Quarterly,,http://link.springer.com/journal/13740
21100780696,21676461,2167647X,Quarterly,,http://www.liebertpub.com/big
21100781706,10157999,23137835,,,
21100782433,,23529245,,,
21100788884,21926611,2192662X,Quarterly,,http://www.springer.com/computer/journal/13735
21100791292,,21961115,,,
21100792090,20832567,24496499,Quarterly,24 weeks,https://www.degruyter.com/view/j/jaiscr
21100793172,19922264,23109912,,,
21100793611,15120511,,,,
21100799500,25024752,25024760,,,
21100801725,,20595891,,,
21100801727,,20595816,,,
21100803571,,23985038,,,
21100805732,15247252,15325806,,,
21100809811,23066172,23089822,Quarterly,,http://www.ejmca.enu.kz/
21100818502,23221437,23452773,,,
21100820054,17276209,23125381,,,
21100820619,20645260,20645279,,,
21100826286,16168658,16168666,Quarterly,,https://www.tandfonline.com/toc/tfie20/current
21100826382,20893191,23029285,,,
21100826383,,20893272,,,
21100830705,20085893,24235059,,,
21100830763,22879099,22874577,,,
21100831441,22178309,22178333,Quarterly,,http://www.temjournal.com/
21100836194,,24059595,,,
21100839128,22348255,22348883,,,
21100842159,20620810,20634269,,,
21100843325,24096008,23138734,,,
21100843529,,18479375,,,
21100845659,7192576,7192584,Semi-annual,2 weeks,https://rchdt.uchile.cl/
21100846307,3733505,20375298,Semi-annual,53 weeks,https://lematematiche.dmi.unict.it/index.php/lematematiche
21100850743,22183000,24141267,,,
21100854641,,2373776X,,,
21100857424,,22394303,,,
21100857591,23740353,23740361,Quarterly,,https://dl.acm.org/journal/tsas
21100857955,,25149288,,,
21100862637,,22108327,,,
21100863713,19478208,19478216,Quarterly,,https://www.igi-global.com/gateway/journal/1169
21100870845,,21974314,,,
21100873335,23307706,23307714,,,
21100886529,23302674,23302682,Quarterly,,https://www.tandfonline.com/loi/tsyb20
21100893766,,2297198X,,,
21141,220434,15280928,Bi-monthly,,https://asmedigitalcollection.asme.org/dynamicsystems
21933,1679236,18735797,Monthly,,https://www.journals.elsevier.com/decision-support-systems/#description
23127,45411,1557735X,Bi-monthly,,http://jacm.acm.org/
23640,14740346,18735320,Quarterly,,http://www.journals.elsevier.com/advanced-engineering-informatics/#description
23710,1485598,1573689X,Monthly,,http://www.springerlink.com/content/104921/
23987,15392791,15590089,Quarterly,,http://www.springerlink.com/content/120559/
24326,2184885,17936411,Bi-monthly,,http://www.worldscinet.com/ijufks/ijufks.shtml
24358,13811231,15729397,Bi-monthly,,http://www.springerlink.com/content/102935/
24361,9259902,15737675,Bi-monthly,,http://www.springerlink.com/content/100289/
24449,235954,1805949X,Bi-monthly,,http://www.kybernetika.cz/
24506,13846175,15737624,Quarterly,,http://www.springerlink.com/content/100268/
24801,8927022,10290435,Monthly,,http://www.tandfonline.com/loi/gmos20
25040,10919856,15265528,Quarterly,,https://pubsonline.informs.org/journal/ijoc
25064,10802711,,,,
25461,8684952,18228844,Quarterly,,http://www.iospress.nl/journal/informatica/
25497,10642315,,,,
25509,8905401,10902651,Bi-monthly,,http://www.journals.elsevier.com/information-and-computation/#description
25566,2544156,,,,
25623,9208542,15730484,Monthly,,http://www.springerlink.com/content/100302/
25626,9424962,14321882,Bi-monthly,,http://www.springerlink.com/content/100377/
25631,13614568,17407842,Quarterly,,http://www.tandfonline.com/loi/tham20
2600147401,16155289,16155297,Quarterly,,http://www.springerlink.com/content/1615-5289
26099,15662535,18726305,Bi-monthly,,http://www.journals.elsevier.com/information-fusion/#description
27239,8908044,1558156X,Bi-monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=65
27275,9266801,18758940,Quarterly,,http://www.iospress.nl/journal/journal-of-high-speed-networks/
27287,10647570,15737705,Quarterly,,http://www.springerlink.com/content/101154/
27306,1383469X,15728153,Bi-monthly,,http://www.springerlink.com/content/101750/
27358,13614576,17407869,,,
27728,17422876,,,,
28040,13658816,13658824,Monthly,,http://www.tandfonline.com/loi/tgis20
28325,8857458,15737640,Bi-monthly,,http://www.springerlink.com/content/101593/
28474,1692968,18758681,Fortnightly,,https://www.iospress.nl/journal/fundamenta-informaticae/
28535,283045,10970037,Bi-monthly,,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-0037
29053,13811991,1573501X,Quarterly,,http://www.springerlink.com/content/102963/
29335,1678329,18758649,Quarterly,,http://www.iospress.nl/journal/Education-for-information/
29745,14717727,18737919,Quarterly,,http://www.journals.elsevier.com/information-and-organization/#description
300147004,1013090X,,,,
3200147819,15741192,18731589,Bi-monthly,,http://www.journals.elsevier.com/pervasive-and-mobile-computing/#description
4000149107,2196913,1793690X,Bi-monthly,,http://www.worldscinet.com/ijwmip/ijwmip.shtml
4500151542,15483657,15483665,Quarterly,,http://www.igi-global.com/gateway/journal/1089
4700152484,10043756,18619576,Bi-monthly,,http://www.springerlink.com/content/119912/
4700152506,13859587,15737071,Tri-annual,,https://link.springer.com/journal/11066
4700153604,10058885,,,,
4700153605,1000436X,,,,
4800154012,12292370,19765541,Bi-monthly,,http://eng.kicsjournals.or.kr/html/?pmode=About
4900152401,18805884,,,,
4900152415,18618200,18618219,Quarterly,,http://www.springerlink.com/content/120066/
4900152803,10096124,15597067,Bi-monthly,,http://www.springerlink.com/content/120065/
4900153220,15526283,15526291,Quarterly,,http://www.igi-global.com/gateway/journal/1092
5000153603,13465597,,,,
5100155071,15540669,15540677,Bi-monthly,,http://www.nowpublishers.com/journals/INR/
5200152707,16875176,16875281,Annual,13 weeks,https://jivp-eurasipjournals.springeropen.com/
5400152640,17518709,17518717,Bi-monthly,,http://digital-library.theiet.org/IET-IFS
56074,14021501,1402151X,,,
5800179620,17475139,1475939X,Tri-annual,,http://www.tandfonline.com/loi/rtpe20
6100152807,17415357,17415365,Quarterly,,http://www.inderscience.com/ijvcm
6100153019,18632386,18632394,Quarterly,,https://www.springer.com/journal/11761
6400153135,17510473,,Annual,17 weeks,http://www.scfbm.org/
6400153175,1741539X,17415403,,,
7000153253,10093443,,,,
800147111,15707873,15729184,Quarterly,,http://www.springerlink.com/content/111140/
8300153137,17442621,1744263X,,,
88934,15487717,15487725,Quarterly,,http://www.igi-global.com/gateway/journal/1075
98245,242527,21599610,Quarterly,,http://www.ala.org/ala/mgrps/divs/alcts/resources/lrts/index.cfm
11400153333,19398018,19398115,Monthly,,http://www.springerlink.com/content/1939-8018
11700154323,15803139,18545165,Tri-annual,15 weeks,http://www.ias-iss.org/ojs/IAS/
12100155655,17489725,17489733,Quarterly,,http://www.tandfonline.com/loi/tlbs20
12409,9236082,15730824,Quarterly,,http://www.springerlink.com/content/100319/
12754,13637681,,,,
12996,10535888,15580792,Bi-monthly,,http://www.ieee.org/
13803,9235965,18792677,Monthly,,http://www.journals.elsevier.com/signal-processing-image-communication/#description
14363,3155986,19160615,Quarterly,,https://www.tandfonline.com/action/journalInformation?journalCode=tinf20
14388,200190,18726119,Monthly,,http://www.journals.elsevier.com/information-processing-letters/#description
15300154801,16876172,,,,
16211,15209210,19410077,Monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6046
17316,10709908,1558-2361,Monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=97
17391,1053587X,19410476,Semi-monthly,,http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=78
17700156101,17837677,17838738,Quaterly,,http://www.springerlink.com/content/121040/
17960,8906327,10991115,Monthly,,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1115
18202,16871472,16871499,Annual,13 weeks,https://jwcn-eurasipjournals.springeropen.com/
18780,0278081X,15315878,Bi-monthly,,http://www.springerlink.com/content/109373/
19202,9324194,1435568X,Quarterly,,http://www.springerlink.com/content/102826/
19600166419,19328346,19328354,Quarterly,,http://www.nowpublishers.com/SIG
19700188800,19429533,19429541,Monthly,,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1942-9541
20000195053,19984464,,,,
20765,10049037,,,,
21080,8883270,10961216,Semi-monthly,,https://www.journals.elsevier.com/mechanical-systems-and-signal-processing
21100197510,20900147,20900155,Irrregular (0),19 weeks,https://www.hindawi.com/journals/jece/
21100216567,20474938,20474946,Bi-monthly,,http://digital-library.theiet.org/content/journals/iet-bmt
21100217227,22286179,23641827,Quarterly,,http://link.springer.com/journal/40998
21100259128,15576418,,,,
21100285028,21682291,21682305,Bi-monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6221037
21100327713,,22239766,,,
21100331506,20395086,,,,
21100332423,,20487703,,,
21100338350,23274662,,Bi-monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=6488907
21100356802,,22141804,,,
21100358105,23255870,23722533,Quarterly,,http://ieeexplore.ieee.org/servlet/opac?punumber=6509490
21100409130,20959184,20959230,Monthly,,http://www.springer.com/computer/journal/11714
21100432483,,21867364,,,
21100432792,1674862X,,,,
21100440516,,21507988,,,
21100448964,10072780,,Monthly,,http://www.yjyxs.com/EN/volumn/home.shtml
21100454976,18978649,20802145,,,
21100464776,2311004X,23105070,,,
21100793184,20710410,23112263,Quarterly,,http://journals.tsu.ru//pdm/en/
21100799500,25024752,25024760,,,
21100810444,18213251,23349905,,,
21100810702,,20503385,,,
21100812209,2095283X,,,,
21100812851,16874161,2510523X,,,
21100818722,22237038,22264116,,,
21100820619,20645260,20645279,,,
21100824667,,21051232,,,
21100829272,,20799292,,,
21100832761,15982645,2093744X,Quarterly,,http://www.ijfis.org/
21100854164,,23339403,,,
21100854641,,2373776X,,,
21100857591,23740353,23740361,Quartely,,http://tsas.acm.org/index.cfm
21100873335,23307706,23307714,,,
24161,10773142,1090235X,Monthly,,http://www.journals.elsevier.com/computer-vision-and-image-understanding/#description
24306,10512004,10954333,Monthly,,http://www.journals.elsevier.com/digital-signal-processing/#description
24823,313203,18735142,Monthly,,http://www.journals.elsevier.com/pattern-recognition/#description
24825,1678655,18727344,Monthly,,http://www.journals.elsevier.com/pattern-recognition/#description
24831,15700755,15731332,Monthly,,http://www.springerlink.com/content/109193/
24906,1464116,1558108X ,Bi-monthly,,http://www.springer.com/computer/hardware/journal/11950
25531,1070986X,19410166,Quarterly,,http://www.computer.org/portal/web/computingnow/multimedia
25535,10772626,19410506,Monthly,,http://www.computer.org/portal/web/tvcg
25548,1651684,18727557,Monthly,,http://www.journals.elsevier.com/signal-processing/#description
25549,2628856,18728138,Monthly,,http://www.journals.elsevier.com/image-and-vision-computing/#description
25569,9251030,15731979,Monthly,,http://www.springerlink.com/content/100232/
25592,10473203,10959076,Bi-monthly,,http://www.journals.elsevier.com/journal-of-visual-communication-and-image-representation/#description
25710,1630563,15322467,Monthly,,http://www.tandfonline.com/loi/lnfa20
26076,9168508,17451337,Monthly,,http://search.ieice.org/bin/index.php/category_A/lang_E/curr_1
26098,10459219,15582183,Monthly,,http://www.computer.org/portal/web/tpds
26099,15662535,18726305,Bi-monthly,,http://www.journals.elsevier.com/information-fusion/#description
27959,160032,18792693,Monthly,,https://www.journals.elsevier.com/journal-of-the-franklin-institute
28044,12404543,,,,
28497,2665611,13616420,Monthly,,http://iopscience.iop.org/0266-5611/
29859,9641726,1361665X,Monthly,,http://iopscience.iop.org/0964-1726/
34202,1557170X,,,,
4000149107,2196913,1793690X,Bi-monthly,,http://www.worldscinet.com/ijwmip/ijwmip.shtml
4700152237,17468094,17468108,Quarterly,,http://www.journals.elsevier.com/biomedical-signal-processing-and-control/#description
4700153604,10058885,,,,
4700153605,1000436X,,,,
5200152707,16875176,16875281,Annual,13 weeks,https://jivp-eurasipjournals.springeropen.com/
5400152646,17519659,17519667,Monthly,,http://digital-library.theiet.org/IET-IPR
5800173379,17452759,17452767,Quarterly,,http://www.tandfonline.com/loi/nvpp20
5900153311,19324553,19410484,Bi-monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=4200690
6100153106,17519675,17519683,Bi-monthly,,http://digital-library.theiet.org/IET-SPR
6200180165,18631703,18631711,Quarterly,,http://www.springerlink.com/content/1863-1703
100147332,17445760,17445779,Bi-monthly,,http://www.tandfonline.com/loi/gpaa20
10300153313,15399087,15583465,Bi-monthly,,http://acmtecs.acm.org/
10900153307,17477778,17477786,Quarterly,,http://www.tandfonline.com/action/showAxaArticles?journalCode=tjsm20
11700154336,15493636,15526607,,,
11900154399,15483924,15483932,Quarterly,,http://www.igi-global.com/gateway/journal/1085
12000154348,15483886,15483894,Quarterly,,http://www.igi-global.com/gateway/journal/1091
12000154489,13494198,1349418X ,Bi-monthly,,http://www.ijicic.org/
12100154406,15443566,15443973,Quarterly,,http://taco.acm.org/
12100157172,17411068,17411076,Bi-monthly,,http://www.inderscienceonline.com/loi/ijes
12137,,15487660,,,
12170,3327353,18901328,Quarterly,10 weeks,http://www.mic-journal.no/
12189,1569190X,18781462,Bi-monthly,,http://www.journals.elsevier.com/simulation-modelling-practice-and-theory/#description
12262,9259856,15728102,Bi-monthly,,http://www.springerlink.com/content/100266/
12264,0167739X,18727115,Monthly,,https://www.sciencedirect.com/journal/future-generation-computer-systems
12300,10638210,15579999,Monthly,,http://ieeexplore.ieee.org/xpl/aboutJournal.jsp?punumber=92
12305,3064379,18736076,Bi-monthly,,http://www.elsevier.com/wps/find/journaldescription.cws_home/236/description#description
12321,13501917,13652575,Bi-monthly,,http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1365-2575
12358,15622479,21993211,Bi-monthly,,http://link.springer.com/journal/40815
12398,13837621,18736165,Monthly,,http://www.journals.elsevier.com/journal-of-systems-architecture/#description
12409,9236082,15730824,Quarterly,,http://www.springerlink.com/content/100319/
12492,10162364,,Bi-monthly,,http://jise.iis.sinica.edu.tw/pages/issues/past.html
12931,1969722,10876553,Bi-monthly,,http://www.tandfonline.com/loi/ucbs20
12960,10715819,10959300,Monthly,,https://www.journals.elsevier.com/international-journal-of-human-computer-studies
12961,10642307,15556530,Bi-monthly,,http://www.springerlink.com/content/1064-2307/
12962,3341860,2191026X,Quarterly,51 weeks,https://www.degruyter.com/view/journals/jisys/jisys-overview.xml
12981,0368492X,17587883,Monthly,,https://www.emerald.com/insight/publication/issn/0368-492X
12984,9328092,14321769,Annual,,http://www.springerlink.com/content/100522/
130117,13894420,15732924,Quaterly,,http://www.springerlink.com/content/105609/
13012,9883754,1290385X,Annual,,https://www.rairo-ita.org/
130138,14332833,14332825,Quaterly,,http://www.springerlink.com/content/1433-2833
