Scopus Source ID,Title,CiteScore,Percentile,"Citation
Count","Scholarly
Output","Percent
Cited",SNIP,SJR,RANK,"Rank
Out Of",Publisher,Type,Open Access,Scopus ASJC Code,Scopus Sub-Subject Area,Quartile,Top 10% (CiteScore Percentile),Scopus Source ID.1,Print ISSN,E-ISSN
21100200653,Information Polity,1.98,59,127,64,52,0.697,0.257,109,269,IOS Press,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21100200653,15701255,18758754
21100200660,International Journal of Web Information Systems,0.96,33,72,75,48,0.477,0.216,179,269,Emerald Group Publishing Ltd.,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100200660,17440084,
21100201977,Electronic Journal of Information Systems in Developing Countries,0.77,26,113,147,47,0.577,0.213,196,269,John Wiley & Sons Inc.,Journal,YES,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100201977,16814835,
21100202719,Journal of Systems and Information Technology,1.79,53,95,53,62,0.645,0.399,126,269,Emerald Group Publishing Ltd.,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21100202719,13287265,
21100202935,Ingenierie des Systemes d'Information,0.21,6,21,102,18,0.409,0.115,252,269,Lavoisier,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100202935,16331311,
21100203114,Journal of Computer Networks and Communications,1.53,45,107,70,64,0.601,0.195,146,269,Hindawi Limited,Journal,YES,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100203114,20907141,2090715X
21100203301,Journal of Information Processing Systems,1.57,47,332,211,59,0.996,0.255,142,269,Korea Information Processing Society (KIPS),Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100203301,1976913X,
21100204505,Australasian Journal of Information Systems,1.0,35,97,97,53,0.546,0.3,173,269,"UQ Business School, The University of Queensland",Journal,YES,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100204505,14498618,13262238
21100204516,International Journal of Data Analysis Techniques and Strategies,0.78,27,57,73,41,0.578,0.271,194,269,Inderscience Publishers,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100204516,17558050,17558069
21100207605,International Journal of Agricultural and Environmental Information Systems,0.84,30,47,56,34,0.579,0.164,188,269,IGI Global Publishing,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100207605,19473192,19473206
21100220156,Journal of Hospitality and Tourism Technology,2.66,74,186,70,79,0.72,0.786,68,269,Emarald Group Publishing Ltd,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21100220156,17579880,
21100223111,Information (Switzerland),1.88,55,550,293,60,1.034,0.222,119,269,Multidisciplinary Digital Publishing Institute,Journal,YES,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21100223111,20782489,
21100223332,International Journal of Information System Modeling and Design,0.78,27,38,49,35,0.642,0.19,194,269,IGI Publishing,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100223332,19478186,19478194
21100241782,Ibersid,0.14,4,7,50,12,0.12,0.105,257,269,Universidad de Zaragoza,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100241782,18880967,
21100259128,Journal of Advances in Information Fusion,1.07,37,44,41,46,0.362,0.136,169,269,Information Society of Information Fusion,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100259128,15576418,
21100266730,International Journal of Information Systems in the Service Sector,0.67,23,38,57,42,0.615,0.267,206,269,IGI Global Publishing,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100266730,19355688,19355696
21100269620,Semantic Web,5.84,92,753,129,79,4.754,1.753,22,269,IOS Press,Journal,NO,1710,Information Systems,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100269620,15700844,22104968
21100274221,IEEE Transactions on Cybernetics,11.53,99,10137,879,95,3.536,3.548,2,269,IEEE Advancing Technology for Humanity,Journal,NO,1710,Information Systems,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100274221,21682267,
21100285411,International Conference on Geoinformatics,0.1,3,25,245,9,0.071,0.107,261,269,International Association of Chinese Professionals in Geographic Information Sciences,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100285411,2161024X,
21100307484,Journal of the Association for Information Science and Technology,3.68,81,2354,640,77,1.97,1.443,51,269,John Wiley and Sons Ltd,Journal,NO,1710,Information Systems,Quartile1,,https://www.scopus.com/sourceid/21100307484,23301643,
21100316001,Journal of Biomedical Semantics,1.92,57,304,158,73,1.14,0.917,114,269,BioMed Central Ltd.,Journal,YES,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21100316001,,20411480
21100332423,APSIPA Transactions on Signal and Information Processing,0.69,24,34,49,41,0.198,0.148,202,269,Cambridge University Press,Journal,YES,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100332423,,20487703
21100332424,Journal of Spatial Information Science,1.64,49,46,28,39,1.32,0.332,136,269,The National Center for Geographic Information and Analysis (NCGIA),Journal,YES,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100332424,,1948660X
21100338350,IEEE Internet of Things Journal,11.33,99,4568,403,91,3.874,1.396,3,269,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1710,Information Systems,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100338350,23274662,
21100338351,IEEE Transactions on Cloud Computing,5.62,91,703,125,91,2.63,0.921,24,269,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1710,Information Systems,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100338351,21687161,
21100338508,IEEE Transactions on Emerging Topics in Computing,4.36,86,659,151,74,1.83,0.659,38,269,IEEE Computer Society,Journal,NO,1710,Information Systems,Quartile1,,https://www.scopus.com/sourceid/21100338508,21686750,
21100356018,Big Data Research,7.43,95,483,65,75,3.159,0.984,12,269,Elsevier Inc.,Journal,NO,1710,Information Systems,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100356018,22145796,
21100364441,gis.Science - Die Zeitschrift fur Geoinformatik,0.04,1,5,112,4,0.072,0.102,264,269,Wichmann Verlag,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100364441,18699391,
21100367773,IEEE/CAA Journal of Automatica Sinica,5.31,90,1025,193,89,1.685,1.046,27,269,IEEE Advancing Technology for Humanity,Journal,NO,1710,Information Systems,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100367773,23299274,
21100374356,Aslib Journal of Information Management,2.12,63,257,121,74,0.999,0.609,97,269,Emerald Group Publishing Ltd.,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21100374356,20503806,20503814
21100420109,IEEE Transactions on Multi-Scale Computing Systems,4.03,84,290,72,78,2.048,0.655,43,269,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1710,Information Systems,Quartile1,,https://www.scopus.com/sourceid/21100420109,23327766,
21100421900,Information and Computer Security,1.26,40,112,89,58,0.577,0.268,161,269,Emerald Group Publishing Ltd.,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100421900,20564961,
21100429502,International Journal of Supply Chain Management,0.63,20,173,275,38,0.599,0.199,213,269,ExcelingTech Publishers,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100429502,20513771,20507399
21100440516,International Journal of Computer Information Systems and Industrial Management Applications,0.65,21,44,68,38,0.611,0.21,211,269,Machine Intelligence Research Labs,Journal,YES,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100440516,,21507988
21100451321,Scientific data,6.44,94,2680,416,80,2.629,3.007,16,269,Nature Publishing Group,Journal,YES,1710,Information Systems,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100451321,,20524463
21100463830,Journal of Enterprise Transformation,0.56,18,14,25,36,0.588,0.145,219,269,Taylor and Francis Ltd.,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100463830,19488297,19488289
21100464776,"Statistics, Optimization and Information Computing",0.49,15,40,81,35,0.379,0.227,226,269,International Academic Press,Journal,YES,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100464776,2311004X,23105070
21100465194,Digital Scholarship in the Humanities,0.8,29,148,186,39,0.926,0.305,190,269,Oxford University Press,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100465194,20557671,2055768X
21100466219,Journal on Data Semantics,1.93,58,85,44,57,1.493,0.569,113,269,Springer International Publishing AG,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21100466219,18612032,18612040
21100780696,Big Data,2.43,71,221,91,73,1.346,0.505,75,269,Mary Ann Liebert Inc.,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21100780696,21676461,2167647X
21100781706,South African Computer Journal,0.49,15,19,39,26,0.596,0.143,226,269,South African Institute of Computer Scientists and Information Technologists,Journal,YES,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100781706,10157999,23137835
21100782433,Materials Discovery,1.8,53,83,46,57,0.617,0.478,124,269,Elsevier Ltd,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21100782433,,23529245
21100788884,International Journal of Multimedia Information Retrieval,1.3,41,91,70,47,1.012,0.277,158,269,Springer London,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100788884,21926611,2192662X
21100791292,Journal of Big Data,8.79,97,897,102,84,4.117,1.124,8,269,Springer Open,Journal,YES,1710,Information Systems,Quartile1,Top 10%,https://www.scopus.com/sourceid/21100791292,,21961115
21100792090,Journal of Artificial Intelligence and Soft Computing Research,4.7,88,188,40,92,4.066,0.351,31,269,De Gruyter Open Ltd.,Journal,YES,1710,Information Systems,Quartile1,,https://www.scopus.com/sourceid/21100792090,20832567,24496499
21100793172,Informatika i ee Primeneniya,0.66,22,67,101,39,1.188,0.279,208,269,Federal Research Center Computer Science and Control of Russian Academy of Sciences,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100793172,19922264,23109912
21100793611,Lecture Notes of TICMI,0.5,16,2,4,25,0,0.106,223,269,Tbilisi International Centre of Mathematics and Informatics (TICMI),Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100793611,15120511,
21100799500,Indonesian Journal of Electrical Engineering and Computer Science,0.97,34,693,715,50,0.724,0.238,178,269,Institute of Advanced Engineering and Science (IAES),Journal,YES,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100799500,25024752,25024760
21100801725,VINE Journal of Information and Knowledge Management Systems,2.02,60,172,85,73,0.778,0.362,105,269,Emerald Group Publishing Ltd.,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21100801725,,20595891
21100801727,Digital Library Perspectives,0.58,19,45,77,40,0.68,0.291,216,269,Emerald Group Publishing Ltd.,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100801727,,20595816
21100803571,"Digital Policy, Regulation and Governance",1.56,46,150,96,52,1.005,0.353,145,269,-,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100803571,,23985038
21100805732,Journal of Management Information and Decision Science,0.32,10,11,34,24,0.15,0.115,242,269,Allied Academies,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100805732,15247252,15325806
21100809811,Eurasian Journal of Mathematical and Computer Applications,0.42,13,22,53,28,0.571,0.218,234,269,L. N. Gumilyov Eurasian National University,Journal,YES,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100809811,23066172,23089822
21100818502,Journal of Information Systems and Telecommunication,0.24,7,23,94,16,0.224,0.126,249,269,"Iranian Academic Center for Education, Culture and Research",Journal,YES,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100818502,23221437,23452773
21100820054,International Journal of Computing,2.07,62,87,42,57,1.337,0.291,102,269,Research Institute of Intelligent Computer Systems,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21100820054,17276209,23125381
21100820619,Periodica polytechnica Electrical engineering and computer science,0.52,18,49,94,32,0.264,0.145,220,269,Budapest University of Technology and Economics,Journal,YES,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100820619,20645260,20645279
21100826286,Fuzzy Information and Engineering,1.41,43,128,91,52,1.056,0.338,152,269,Fuzzy Information and Engineering Branch of The Operations Research Society of China,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100826286,16168658,16168666
21100826382,Bulletin of Electrical Engineering and Informatics,1.9,56,91,48,62,0.785,0.437,117,269,Institute of Advanced Engineering and Science (IAES),Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21100826382,20893191,23029285
21100826383,Indonesian Journal of Electrical Engineering and Informatics,1.59,48,70,44,70,0.905,0.363,139,269,Institute of Advanced Engineering and Science (IAES),Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100826383,,20893272
21100830705,Journal of Information Technology Management,0.23,7,7,30,17,0.006,0.138,250,269,University of Tehran,Journal,YES,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100830705,20085893,24235059
21100830763,Journal of Information Science Theory and Practice,0.9,31,18,20,35,0.646,0.208,184,269,Korea Institute of Science and Technology Information,Journal,YES,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100830763,22879099,22874577
21100831441,TEM Journal,0.52,18,59,114,39,0.543,0.148,220,269,UIKTEN - Association for Information Communication Technology Education and Science,Journal,YES,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100831441,22178309,22178333
21100836194,ICT Express,2.6,74,283,109,64,1.211,0.369,69,269,Korean Institute of Communications Information Sciences,Journal,YES,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21100836194,,24059595
21100839128,Journal of Information and Communication Convergence Engineering,0.38,11,15,40,25,0.402,0.137,238,269,The Korean Institute of Information and Commucation Engineering,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100839128,22348255,22348883
21100842159,International Review of Applied Sciences and Engineering,0.45,14,10,22,36,0.647,0.131,229,269,Akademiai Kiado,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100842159,20620810,20634269
21100843325,Supercomputing Frontiers and Innovations,0.93,33,67,72,42,0.952,0.153,180,269,South Ural State University,Journal,YES,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100843325,24096008,23138734
21100843529,Business Systems Research,0.57,19,12,21,33,0.388,0.165,218,269,Walter de Gruyter GmbH,Journal,YES,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100843529,,18479375
21100845659,Revista Chilena de Derecho y Tecnologia,0.0,0,0,12,0,0,0.102,267,269,Universidad de Chile,Journal,YES,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100845659,7192576,7192584
21100846307,Matematiche,0.29,9,8,28,18,0.537,0.227,243,269,Universita di Catania,Journal,YES,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100846307,3733505,20375298
21100850743,"Radioelektronika, Nanosistemy, Informacionnye Tehnologii",0.27,8,6,22,18,0.062,0.14,245,269,Russian Academy of Natural Science,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100850743,22183000,24141267
21100854641,IEEE Transactions on Signal and Information Processing over Networks,4.6,87,561,122,82,1.458,0.878,34,269,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1710,Information Systems,Quartile1,,https://www.scopus.com/sourceid/21100854641,,2373776X
21100857424,SCIRES-IT,1.0,35,19,19,47,0.271,0.286,173,269,Caspur-Ciber Publishing,Journal,YES,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100857424,,22394303
21100857591,ACM Transactions on Spatial Algorithms and Systems,2.29,69,78,34,74,1.181,0.513,82,269,Association for Computing Machinery (ACM),Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21100857591,23740353,23740361
21100857955,Data Technologies and Applications,1.38,42,108,78,62,1.045,-,154,269,Emerald Group Publishing Ltd.,Journal,YES,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100857955,,25149288
21100862637,Applied Computing and Informatics,3.93,83,165,42,79,1.97,0.438,44,269,Elsevier BV,Journal,YES,1710,Information Systems,Quartile1,,https://www.scopus.com/sourceid/21100862637,,22108327
21100863713,International Journal of Knowledge and Systems Science,0.5,16,8,16,31,0.115,0.124,223,269,IGI Global Publishing,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/21100863713,19478208,19478216
21100870845,Computational Social Networks,1.12,39,46,41,54,0.493,0.231,164,269,SpringerOpen,Journal,YES,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/21100870845,,21974314
21100873335,Journal of Control and Decision,2.02,60,89,44,75,0.816,-,105,269,Taylor and Francis Ltd.,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21100873335,23307706,23307714
21100886529,International Journal of Systems Science: Operations and Logistics,1.76,52,116,66,58,0.779,-,129,269,Taylor and Francis Ltd.,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21100886529,23302674,23302682
21100893766,Frontiers in ICT,1.96,59,178,91,54,0.787,-,110,269,Frontiers Media S.A.,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21100893766,,2297198X
21141,"Journal of Dynamic Systems, Measurement and Control, Transactions of the ASME",1.95,58,1074,552,67,1.08,0.529,111,269,American Society of Mechanical Engineers(ASME),Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/21141,220434,
21933,Decision Support Systems,5.97,92,2090,350,88,2.448,1.536,21,269,Elsevier,Journal,NO,1710,Information Systems,Quartile1,Top 10%,https://www.scopus.com/sourceid/21933,1679236,
23127,Journal of the ACM,3.63,80,562,155,77,3.17,1.65,53,269,Association for Computing Machinery (ACM),Journal,NO,1710,Information Systems,Quartile1,,https://www.scopus.com/sourceid/23127,45411,
23640,Advanced Engineering Informatics,5.72,91,1229,215,89,2.387,1.091,23,269,Elsevier Ltd,Journal,NO,1710,Information Systems,Quartile1,Top 10%,https://www.scopus.com/sourceid/23640,14740346,
23710,Journal of Medical Systems,3.31,79,2277,687,76,1.392,0.565,57,269,Springer New York,Journal,NO,1710,Information Systems,Quartile1,,https://www.scopus.com/sourceid/23710,1485598,1573689X
23987,Neuroinformatics,4.67,88,448,96,75,1.75,1.988,32,269,Humana Press,Journal,NO,1710,Information Systems,Quartile1,,https://www.scopus.com/sourceid/23987,15392791,
24326,"International Journal of Uncertainty, Fuzziness and Knowlege-Based Systems",1.51,45,280,186,53,0.659,0.393,147,269,World Scientific Publishing Co. Pte Ltd,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/24326,2184885,
24358,Journal of Heuristics,2.0,60,160,80,71,1.288,0.528,107,269,Springer Netherlands,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/24358,13811231,15729397
24361,Journal of Intelligent Information Systems,1.78,52,222,125,58,1.088,0.416,128,269,Springer Netherlands,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/24361,9259902,15737675
24449,Kybernetika,0.77,26,142,184,34,0.4,0.268,196,269,Academy of Sciences of the Czech Republic,Journal,YES,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/24449,235954,1805949X
24506,GeoInformatica,2.99,77,254,85,60,1.633,0.517,62,269,Kluwer Academic Publishers,Journal,NO,1710,Information Systems,Quartile1,,https://www.scopus.com/sourceid/24506,13846175,15737624
24801,Molecular Simulation,1.57,47,791,505,57,0.58,0.482,142,269,Taylor and Francis Ltd.,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/24801,8927022,10290435
25040,INFORMS Journal on Computing,2.39,71,358,150,69,1.487,1.685,78,269,INFORMS Institute for Operations Research and the Management Sciences,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/25040,10919856,15265528
25064,Journal of Electronic Publishing,0.21,6,15,70,13,0.384,0.181,252,269,University of Michigan Press,Journal,YES,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/25064,10802711,
25461,Informatica,2.05,61,236,115,54,0.908,0.356,104,269,IOS Press,Journal,YES,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/25461,8684952,18228844
25497,Journal of Automation and Information Sciences,0.19,5,47,246,15,0.22,0.232,255,269,Begell House Inc.,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/25497,10642315,
25509,Information and Computation,1.36,42,367,269,54,1.094,0.584,155,269,Elsevier Inc.,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/25509,8905401,10902651
25566,Zidonghua Xuebao/Acta Automatica Sinica,2.15,65,1252,583,64,1.273,0.377,93,269,Science Press,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/25566,2544156,
25623,Journal of Supercomputing,2.38,70,1676,704,65,1.13,0.385,80,269,Springer Netherlands,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/25623,9208542,15730484
25626,Multimedia Systems,1.88,55,278,148,61,0.899,0.313,119,269,Springer Verlag,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/25626,9424962,
25631,New Review of Hypermedia and Multimedia,1.63,49,83,51,61,0.713,0.46,137,269,Taylor and Francis Ltd.,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/25631,13614568,17407842
2600147401,Universal Access in the Information Society,1.99,60,367,184,62,1.38,0.348,108,269,Springer Verlag,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/2600147401,16155289,16155297
26099,Information Fusion,11.21,98,2624,234,91,4.188,2.238,4,269,Elsevier,Journal,NO,1710,Information Systems,Quartile1,Top 10%,https://www.scopus.com/sourceid/26099,15662535,
27239,IEEE Network,8.98,98,2353,262,85,3.24,1.771,5,269,Institute of Electrical and Electronics Engineers Inc.,Journal,NO,1710,Information Systems,Quartile1,Top 10%,https://www.scopus.com/sourceid/27239,8908044,
27275,Journal of High Speed Networks,0.82,29,60,73,38,0.518,0.153,189,269,IOS Press,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/27275,9266801,
27287,Journal of Network and Systems Management,2.6,74,273,105,60,1.224,0.386,69,269,Springer New York,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/27287,10647570,15737705
27306,Mobile Networks and Applications,2.43,71,710,292,60,1.062,0.426,75,269,Springer Netherlands,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/27306,1383469X,15728153
27358,New Review of Information Networking,0.19,5,9,47,17,0.207,0.114,255,269,Taylor and Francis Ltd.,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/27358,13614576,17407869
27728,Digital Investigation,2.88,76,524,182,73,1.985,0.543,64,269,Elsevier Ltd,Journal,NO,1710,Information Systems,Quartile1,,https://www.scopus.com/sourceid/27728,17422876,
28040,International Journal of Geographical Information Science,3.87,83,1393,360,83,1.766,1.291,46,269,Taylor and Francis Ltd.,Journal,NO,1710,Information Systems,Quartile1,,https://www.scopus.com/sourceid/28040,13658816,13658824
28325,International Journal of Parallel Programming,1.35,41,261,194,53,0.925,0.289,157,269,Springer New York,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/28325,8857458,
28474,Fundamenta Informaticae,1.28,40,601,471,49,0.821,0.355,160,269,IOS Press,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/28474,1692968,
28535,Networks,1.4,43,232,166,52,1.142,0.66,153,269,Wiley-Liss Inc.,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/28535,283045,10970037
29053,Molecular Diversity,2.13,64,497,233,73,0.652,0.482,95,269,Springer Netherlands,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/29053,13811991,1573501X
29335,Education for Information,0.8,29,43,54,46,0.625,0.229,190,269,IOS Press,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/29335,1678329,
29745,Information and Organization,4.08,84,151,37,89,1.714,1.105,42,269,Elsevier Ltd,Journal,NO,1710,Information Systems,Quartile1,,https://www.scopus.com/sourceid/29745,14717727,
300147004,Journal of Educational Media and Library Sciences,0.26,7,12,47,21,0.251,0.125,248,269,Tamkang University,Journal,YES,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/300147004,1013090X,
3200147819,Pervasive and Mobile Computing,3.69,81,1486,403,80,1.555,0.461,50,269,Elsevier,Journal,NO,1710,Information Systems,Quartile1,,https://www.scopus.com/sourceid/3200147819,15741192,
4000149107,"International Journal of Wavelets, Multiresolution and Information Processing",0.66,22,122,184,41,0.53,0.197,208,269,World Scientific Publishing Co. Pte Ltd,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/4000149107,2196913,
4500151542,International Journal of Intelligent Information Technologies,2.06,61,99,48,67,0.88,0.23,103,269,IGI Publishing,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/4500151542,15483657,15483665
4700152484,Journal of Systems Science and Systems Engineering,1.36,42,124,91,60,0.704,0.315,155,269,Springer Verlag,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/4700152484,10043756,
4700152506,NETNOMICS: Economic Research and Electronic Networking,0.68,24,21,31,39,0.283,0.262,204,269,Kluwer Academic Publishers,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/4700152506,13859587,
4700153604,Journal of China Universities of Posts and Telecommunications,0.77,26,170,222,40,0.473,0.179,196,269,Beijing University of Posts and Telecommunications,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/4700153604,10058885,
4700153605,Tongxin Xuebao/Journal on Communications,0.61,20,514,846,37,0.463,0.162,215,269,Posts &Telecom Press,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/4700153605,1000436X,
4800154012,Journal of Communications and Networks,2.28,69,522,229,65,0.799,0.394,83,269,Korean Institute of Communication Sciences,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/4800154012,12292370,
4900152401,NEC Technical Journal,0.14,4,25,175,10,0.773,0.172,257,269,NEC Media Products Ltd.,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/4900152401,18805884,
4900152415,Journal of Real-Time Image Processing,2.14,65,514,240,63,1.376,0.366,94,269,Springer Verlag,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/4900152415,18618200,18618219
4900152803,Journal of Systems Science and Complexity,1.05,36,296,283,43,0.647,0.281,171,269,Springer New York,Journal,NO,1710,Information Systems,Quartile3,,https://www.scopus.com/sourceid/4900152803,10096124,
4900153220,Semantic Web and Information Systems,2.18,66,131,60,67,1.229,0.283,90,269,IGI Publishing,Journal,NO,1710,Information Systems,Quartile2,,https://www.scopus.com/sourceid/4900153220,15526283,15526291
5000153603,NII Technical Reports,0.14,4,2,14,14,0.062,0.117,257,269,National Institute of Informatics,Journal,NO,1710,Information Systems,Quartile4,,https://www.scopus.com/sourceid/5000153603,13465597,
5100155071,Foundations and Trends in Information Retrieval,8.36,96,92,11,100,5.325,1.044,9,269,Now Publishers Inc,Journal,NO,1710,Information Systems,Quartile1,Top 10%,https://www.scopus.com/sourceid/5100155071,15540669,15540677
