Scopus Source ID,Subject Area,Index,Publisher,Percentile,Frequency,Open Access,Review Time
21100331506,Computer Networks and Communications,Scopus,Others,43,Annually,NO,4 weeks
21100332403,Computer Networks and Communications,Scopus,Elsevier,78,Annually,NO,4 weeks
21100338350,Computer Networks and Communications,Scopus,IEEE,99,Annually,NO,4 weeks
21100338351,Computer Networks and Communications,Scopus,IEEE,90,Annually,NO,4 weeks
21100358105,Computer Networks and Communications,Scopus,IEEE,91,Monthly,NO,18 weeks
21100372437,Computer Networks and Communications,Scopus,IEEE,74,Monthly,NO,18 weeks
21100383744,Computer Networks and Communications,Scopus,Springer,79,Quarterly,YES,10 weeks
21100394100,Computer Networks and Communications,Scopus,Others,69,Bi-annually,NO,6 weeks
21100394784,Computer Networks and Communications,Scopus,Others,44,Bi-annually,YES,6 weeks
21100395701,Computer Networks and Communications,Scopus,Others,66,Bi-monthly,NO,12 weeks
21100396293,Computer Networks and Communications,Scopus,Inderscience,20,Bi-annually,NO,6 weeks
21100398003,Computer Networks and Communications,Scopus,Others,48,Bi-annually,NO,6 weeks
21100409130,Computer Networks and Communications,Scopus,Springer,46,Annually,NO,4 weeks
21100409311,Computer Networks and Communications,Scopus,Others,60,Bi-annually,YES,6 weeks
21100411629,Computer Networks and Communications,Scopus,Others,26,Annually,NO,4 weeks
21100421900,Computer Networks and Communications,Scopus,Others,43,Quarterly,NO,10 weeks
21100432047,Computer Networks and Communications,Scopus,Others,22,Monthly,YES,18 weeks
21100432792,Computer Networks and Communications,Scopus,Others,5,Annually,YES,4 weeks
21100448565,Computer Networks and Communications,Scopus,Others,27,Bi-monthly,NO,12 weeks
21100465416,Computer Networks and Communications,Scopus,Others,45,Bi-annually,NO,6 weeks
21100466219,Computer Networks and Communications,Scopus,Springer,62,Bi-monthly,NO,12 weeks
21100774788,Computer Networks and Communications,Scopus,Others,76,Bi-monthly,YES,12 weeks
21100781706,Computer Networks and Communications,Scopus,Others,15,Annually,YES,4 weeks
21100781741,Computer Networks and Communications,Scopus,Others,34,Bi-annually,NO,6 weeks
21100788289,Computer Networks and Communications,Scopus,Others,79,Bi-annually,NO,6 weeks
21100788912,Computer Networks and Communications,Scopus,Taylor and Francis,18,Monthly,NO,18 weeks
21100791292,Computer Networks and Communications,Scopus,Springer,96,Annually,YES,4 weeks
21100793172,Computer Networks and Communications,Scopus,Others,22,Bi-monthly,NO,12 weeks
21100793186,Computer Networks and Communications,Scopus,Others,18,Annually,YES,4 weeks
21100795207,Computer Networks and Communications,Scopus,Others,3,Monthly,NO,18 weeks
21100799500,Computer Networks and Communications,Scopus,Others,37,Quarterly,YES,10 weeks
21100801725,Computer Networks and Communications,Scopus,Others,65,Annually,NO,4 weeks
21100803571,Computer Networks and Communications,Scopus,Others,51,Bi-annually,NO,6 weeks
21100806003,Computer Networks and Communications,Scopus,Elsevier,88,Bi-monthly,YES,12 weeks
21100810444,Computer Networks and Communications,Scopus,Others,15,Bi-annually,YES,6 weeks
21100810702,Computer Networks and Communications,Scopus,Others,75,Bi-annually,YES,6 weeks
21100812121,Computer Networks and Communications,Scopus,Others,14,Bi-annually,YES,6 weeks
21100812152,Computer Networks and Communications,Scopus,Others,8,Bi-annually,YES,6 weeks
21100815426,Computer Networks and Communications,Scopus,Others,42,Quarterly,NO,10 weeks
21100817136,Computer Networks and Communications,Scopus,Others,10,Quarterly,NO,10 weeks
21100818502,Computer Networks and Communications,Scopus,Others,5,Monthly,YES,18 weeks
21100820054,Computer Networks and Communications,Scopus,Others,67,Quarterly,NO,10 weeks
21100820619,Computer Networks and Communications,Scopus,Others,18,Bi-monthly,YES,12 weeks
21100821307,Computer Networks and Communications,Scopus,Others,50,Bi-monthly,YES,12 weeks
21100823281,Computer Networks and Communications,Scopus,Others,24,Quarterly,NO,10 weeks
21100823476,Computer Networks and Communications,Scopus,Others,83,Quarterly,YES,10 weeks
21100824682,Computer Networks and Communications,Scopus,Taylor and Francis,38,Bi-monthly,YES,12 weeks
21100826268,Computer Networks and Communications,Scopus,Others,11,Annually,YES,4 weeks
21100826382,Computer Networks and Communications,Scopus,Others,61,Bi-monthly,NO,12 weeks
21100826383,Computer Networks and Communications,Scopus,Others,53,Annually,NO,4 weeks
21100827462,Computer Networks and Communications,Scopus,Others,14,Quarterly,YES,10 weeks
21100827946,Computer Networks and Communications,Scopus,Others,96,Annually,YES,4 weeks
21100828027,Computer Networks and Communications,Scopus,Others,26,Annually,NO,4 weeks
21100829272,Computer Networks and Communications,Scopus,Others,73,Bi-monthly,YES,12 weeks
21100830709,Computer Networks and Communications,Scopus,Others,74,Monthly,YES,18 weeks
21100836194,Computer Networks and Communications,Scopus,Others,75,Monthly,YES,18 weeks
21100836264,Computer Networks and Communications,Scopus,Others,18,Bi-monthly,NO,12 weeks
21100838789,Computer Networks and Communications,Scopus,Others,1,Bi-monthly,NO,12 weeks
21100839128,Computer Networks and Communications,Scopus,Others,11,Bi-monthly,NO,12 weeks
21100843325,Computer Networks and Communications,Scopus,Others,34,Annually,YES,4 weeks
21100845659,Computer Networks and Communications,Scopus,Others,0,Monthly,YES,18 weeks
21100846309,Computer Networks and Communications,Scopus,Others,16,Quarterly,NO,10 weeks
21100850743,Computer Networks and Communications,Scopus,Others,6,Annually,NO,4 weeks
21100854223,Computer Networks and Communications,Scopus,Taylor and Francis,16,Monthly,NO,18 weeks
21100854641,Computer Networks and Communications,Scopus,IEEE,87,Quarterly,NO,10 weeks
21100855505,Computer Networks and Communications,Scopus,Others,70,Bi-annually,YES,6 weeks
21100855883,Computer Networks and Communications,Scopus,Others,8,Annually,YES,4 weeks
21100855995,Computer Networks and Communications,Scopus,Inderscience,5,Bi-annually,NO,6 weeks
21100857397,Computer Networks and Communications,Scopus,Others,16,Monthly,NO,18 weeks
21100857424,Computer Networks and Communications,Scopus,Others,38,Bi-monthly,YES,12 weeks
21100873335,Computer Networks and Communications,Scopus,Taylor and Francis,65,Bi-monthly,NO,12 weeks
21100879732,Computer Networks and Communications,Scopus,Others,86,Quarterly,NO,10 weeks
21100886391,Computer Networks and Communications,Scopus,Others,53,Bi-monthly,NO,12 weeks
21100893766,Computer Networks and Communications,Scopus,Others,63,Annually,NO,4 weeks
21100899217,Computer Networks and Communications,Scopus,Others,37,Bi-annually,NO,6 weeks
22078,Computer Networks and Communications,Scopus,Others,57,Quarterly,NO,10 weeks
22313,Computer Networks and Communications,Scopus,Elsevier,62,Bi-annually,NO,6 weeks
24162,Computer Networks and Communications,Scopus,Others,22,Annually,YES,4 weeks
24309,Computer Networks and Communications,Scopus,Others,92,Bi-monthly,NO,12 weeks
24358,Computer Networks and Communications,Scopus,Springer,64,Annually,NO,4 weeks
24361,Computer Networks and Communications,Scopus,Springer,58,Monthly,NO,18 weeks
24596,Computer Networks and Communications,Scopus,Others,59,Annually,NO,4 weeks
24806,Computer Networks and Communications,Scopus,Springer,78,Bi-annually,NO,6 weeks
24907,Computer Networks and Communications,Scopus,Springer,56,Quarterly,NO,10 weeks
25038,Computer Networks and Communications,Scopus,IEEE,91,Quarterly,NO,10 weeks
25621,Computer Networks and Communications,Scopus,Others,73,Bi-monthly,NO,12 weeks
25626,Computer Networks and Communications,Scopus,Springer,60,Annually,NO,4 weeks
25627,Computer Networks and Communications,Scopus,Springer,71,Monthly,NO,18 weeks
2600147401,Computer Networks and Communications,Scopus,Springer,64,Annually,NO,4 weeks
26131,Computer Networks and Communications,Scopus,Others,41,Annually,NO,4 weeks
26138,Computer Networks and Communications,Scopus,Elsevier,56,Bi-annually,NO,6 weeks
26714,Computer Networks and Communications,Scopus,Others,33,Bi-monthly,NO,12 weeks
26799,Computer Networks and Communications,Scopus,Elsevier,86,Monthly,NO,18 weeks
26811,Computer Networks and Communications,Scopus,Elsevier,84,Monthly,NO,18 weeks
27237,Computer Networks and Communications,Scopus,IEEE,89,Quarterly,NO,10 weeks
27239,Computer Networks and Communications,Scopus,IEEE,97,Monthly,NO,18 weeks
27275,Computer Networks and Communications,Scopus,Others,31,Annually,NO,4 weeks
27277,Computer Networks and Communications,Scopus,Others,95,Bi-monthly,NO,12 weeks
27287,Computer Networks and Communications,Scopus,Springer,75,Annually,NO,4 weeks
27306,Computer Networks and Communications,Scopus,Springer,72,Annually,NO,4 weeks
27358,Computer Networks and Communications,Scopus,Taylor and Francis,2,Bi-monthly,NO,12 weeks
27856,Computer Networks and Communications,Scopus,Springer,53,Bi-monthly,NO,12 weeks
27865,Computer Networks and Communications,Scopus,Elsevier,77,Bi-annually,NO,6 weeks
27871,Computer Networks and Communications,Scopus,Others,53,Annually,NO,4 weeks
27959,Computer Networks and Communications,Scopus,Elsevier,85,Monthly,NO,18 weeks
28535,Computer Networks and Communications,Scopus,Others,47,Bi-annually,NO,6 weeks
28587,Computer Networks and Communications,Scopus,Others,4,Bi-annually,NO,6 weeks
28888,Computer Networks and Communications,Scopus,Elsevier,47,Monthly,NO,18 weeks
28916,Computer Networks and Communications,Scopus,IEEE,50,Monthly,NO,18 weeks
28931,Computer Networks and Communications,Scopus,Others,40,Monthly,NO,18 weeks
2900147403,Computer Networks and Communications,Scopus,Elsevier,54,Quarterly,NO,10 weeks
29089,Computer Networks and Communications,Scopus,Springer,46,Bi-monthly,NO,12 weeks
30286,Computer Networks and Communications,Scopus,Others,81,Quarterly,YES,10 weeks
3200147819,Computer Networks and Communications,Scopus,Elsevier,82,Bi-annually,NO,6 weeks
4000149002,Computer Networks and Communications,Scopus,IEEE,97,Annually,NO,4 weeks
4000151805,Computer Networks and Communications,Scopus,Others,98,Monthly,NO,18 weeks
4700151736,Computer Networks and Communications,Scopus,Others,37,Monthly,NO,18 weeks
4700151918,Computer Networks and Communications,Scopus,ACM,83,Bi-annually,NO,6 weeks
4700152506,Computer Networks and Communications,Scopus,Others,24,Quarterly,NO,10 weeks
4700152794,Computer Networks and Communications,Scopus,Others,93,Bi-monthly,NO,12 weeks
4700152843,Computer Networks and Communications,Scopus,ACM,81,Annually,NO,4 weeks
4700153604,Computer Networks and Communications,Scopus,Others,28,Bi-annually,NO,6 weeks
4700153605,Computer Networks and Communications,Scopus,Others,20,Monthly,NO,18 weeks
4800154012,Computer Networks and Communications,Scopus,Others,70,Monthly,NO,18 weeks
4900152206,Computer Networks and Communications,Scopus,ACM,46,Monthly,NO,18 weeks
4900153220,Computer Networks and Communications,Scopus,Others,68,Annually,NO,4 weeks
5100155008,Computer Networks and Communications,Scopus,Others,12,Bi-annually,NO,6 weeks
51658,Computer Networks and Communications,Scopus,Others,3,Bi-annually,NO,6 weeks
5400152640,Computer Networks and Communications,Scopus,Others,52,Monthly,NO,18 weeks
54666,Computer Networks and Communications,Scopus,Inderscience,10,Quarterly,NO,10 weeks
5800173381,Computer Networks and Communications,Scopus,Others,54,Bi-monthly,YES,12 weeks
5800179613,Computer Networks and Communications,Scopus,Inderscience,25,Bi-annually,NO,6 weeks
5800179618,Computer Networks and Communications,Scopus,Inderscience,25,Monthly,NO,18 weeks
5800207369,Computer Networks and Communications,Scopus,ACM,71,Quarterly,NO,10 weeks
6700153282,Computer Networks and Communications,Scopus,Inderscience,41,Quarterly,NO,10 weeks
6700153285,Computer Networks and Communications,Scopus,Inderscience,33,Bi-annually,NO,6 weeks
7200153156,Computer Networks and Communications,Scopus,IEEE,92,Monthly,NO,18 weeks
800147111,Computer Networks and Communications,Scopus,Springer,84,Annually,NO,4 weeks
101377,Computer Science Applications,Scopus,Others,20,Bi-monthly,NO,12 weeks
10900153330,Computer Science Applications,Scopus,Taylor and Francis,77,Quarterly,NO,10 weeks
11200153523,Computer Science Applications,Scopus,Inderscience,22,Monthly,NO,18 weeks
11200153571,Computer Science Applications,Scopus,Others,66,Monthly,YES,18 weeks
11300153734,Computer Science Applications,Scopus,IEEE,90,Quarterly,NO,10 weeks
11400153310,Computer Science Applications,Scopus,Taylor and Francis,76,Monthly,NO,18 weeks
11800154542,Computer Science Applications,Scopus,Others,50,Bi-annually,YES,6 weeks
12000154321,Computer Science Applications,Scopus,Others,60,Annually,NO,4 weeks
12000154349,Computer Science Applications,Scopus,Others,13,Bi-annually,NO,6 weeks
12000154350,Computer Science Applications,Scopus,Others,42,Quarterly,NO,10 weeks
12100154405,Computer Science Applications,Scopus,IEEE,81,Annually,NO,4 weeks
12100154510,Computer Science Applications,Scopus,Others,28,Bi-monthly,NO,12 weeks
12100154806,Computer Science Applications,Scopus,Others,34,Annually,NO,4 weeks
12170,Computer Science Applications,Scopus,Others,40,Bi-monthly,YES,12 weeks
12188,Computer Science Applications,Scopus,Others,50,Bi-monthly,NO,12 weeks
12342,Computer Science Applications,Scopus,Taylor and Francis,76,Bi-annually,NO,6 weeks
12360,Computer Science Applications,Scopus,Taylor and Francis,65,Bi-monthly,NO,12 weeks
12367,Computer Science Applications,Scopus,Others,44,Annually,NO,4 weeks
12400154710,Computer Science Applications,Scopus,Others,41,Quarterly,YES,10 weeks
12400154717,Computer Science Applications,Scopus,Others,17,Annually,NO,4 weeks
12402,Computer Science Applications,Scopus,Others,99,Monthly,NO,18 weeks
12409,Computer Science Applications,Scopus,Springer,69,Bi-monthly,NO,12 weeks
12424,Computer Science Applications,Scopus,Taylor and Francis,49,Quarterly,NO,10 weeks
12443,Computer Science Applications,Scopus,Springer,63,Annually,NO,4 weeks
12600154783,Computer Science Applications,Scopus,Others,45,Monthly,NO,18 weeks
12689,Computer Science Applications,Scopus,Elsevier,91,Monthly,NO,18 weeks
12763,Computer Science Applications,Scopus,Inderscience,48,Quarterly,NO,10 weeks
12914,Computer Science Applications,Scopus,Others,22,Bi-annually,NO,6 weeks
12984,Computer Science Applications,Scopus,Springer,65,Bi-annually,NO,6 weeks
12991,Computer Science Applications,Scopus,Others,28,Monthly,NO,18 weeks
130012,Computer Science Applications,Scopus,Taylor and Francis,41,Bi-annually,NO,6 weeks
130080,Computer Science Applications,Scopus,Others,85,Quarterly,NO,10 weeks
130090,Computer Science Applications,Scopus,Others,12,Quarterly,NO,10 weeks
13012,Computer Science Applications,Scopus,Others,17,Quarterly,NO,10 weeks
130132,Computer Science Applications,Scopus,Others,78,Annually,NO,4 weeks
130138,Computer Science Applications,Scopus,Springer,75,Annually,NO,4 weeks
13191,Computer Science Applications,Scopus,Others,79,Bi-monthly,NO,12 weeks
13196,Computer Science Applications,Scopus,Inderscience,24,Annually,NO,4 weeks
13300154706,Computer Science Applications,Scopus,Others,95,Annually,NO,4 weeks
13579,Computer Science Applications,Scopus,Springer,87,Bi-annually,NO,6 weeks
13608,Computer Science Applications,Scopus,Others,7,Bi-annually,NO,6 weeks
13799,Computer Science Applications,Scopus,Others,13,Quarterly,NO,10 weeks
14000156125,Computer Science Applications,Scopus,Others,28,Annually,YES,4 weeks
14100154713,Computer Science Applications,Scopus,Inderscience,68,Monthly,NO,18 weeks
14363,Computer Science Applications,Scopus,Taylor and Francis,26,Quarterly,NO,10 weeks
14388,Computer Science Applications,Scopus,Elsevier,45,Monthly,NO,18 weeks
14411,Computer Science Applications,Scopus,Inderscience,13,Bi-monthly,NO,12 weeks
14414,Computer Science Applications,Scopus,Elsevier,84,Annually,NO,4 weeks
144698,Computer Science Applications,Scopus,Others,60,Monthly,NO,18 weeks
144747,Computer Science Applications,Scopus,Taylor and Francis,78,Annually,NO,4 weeks
144749,Computer Science Applications,Scopus,Others,53,Quarterly,YES,10 weeks
144889,Computer Science Applications,Scopus,Taylor and Francis,79,Annually,NO,4 weeks
144912,Computer Science Applications,Scopus,IEEE,97,Quarterly,NO,10 weeks
144980,Computer Science Applications,Scopus,Others,64,Quarterly,NO,10 weeks
144988,Computer Science Applications,Scopus,Others,2,Quarterly,NO,10 weeks
14500154706,Computer Science Applications,Scopus,Others,31,Annually,NO,4 weeks
14500154739,Computer Science Applications,Scopus,Others,14,Bi-annually,NO,6 weeks
145035,Computer Science Applications,Scopus,Others,0,Quarterly,NO,10 weeks
145041,Computer Science Applications,Scopus,Springer,14,Quarterly,NO,10 weeks
145056,Computer Science Applications,Scopus,Others,35,Annually,NO,4 weeks
14523,Computer Science Applications,Scopus,Springer,71,Monthly,NO,18 weeks
145256,Computer Science Applications,Scopus,Others,19,Bi-monthly,YES,12 weeks
145523,Computer Science Applications,Scopus,Springer,58,Bi-annually,NO,6 weeks
145681,Computer Science Applications,Scopus,Taylor and Francis,69,Annually,NO,4 weeks
145743,Computer Science Applications,Scopus,Others,31,Annually,NO,4 weeks
14789,Computer Science Applications,Scopus,Taylor and Francis,66,Bi-annually,NO,6 weeks
15026,Computer Science Applications,Scopus,Elsevier,63,Bi-annually,NO,6 weeks
15057,Computer Science Applications,Scopus,Elsevier,88,Monthly,NO,18 weeks
15069,Computer Science Applications,Scopus,Elsevier,29,Annually,NO,4 weeks
15072,Computer Science Applications,Scopus,Others,64,Annually,NO,4 weeks
15107,Computer Science Applications,Scopus,IEEE,82,Monthly,NO,18 weeks
15134,Computer Science Applications,Scopus,Elsevier,95,Monthly,NO,18 weeks
15135,Computer Science Applications,Scopus,Others,24,Quarterly,NO,10 weeks
15386,Computer Science Applications,Scopus,Others,73,Monthly,NO,18 weeks
15420,Computer Science Applications,Scopus,Others,48,Quarterly,NO,10 weeks
15442,Computer Science Applications,Scopus,Taylor and Francis,58,Monthly,NO,18 weeks
15464,Computer Science Applications,Scopus,IEEE,72,Bi-monthly,NO,12 weeks
15484,Computer Science Applications,Scopus,Taylor and Francis,28,Bi-monthly,NO,12 weeks
15489,Computer Science Applications,Scopus,Others,26,Bi-monthly,NO,12 weeks
15492,Computer Science Applications,Scopus,Others,48,Bi-annually,NO,6 weeks
15629,Computer Science Applications,Scopus,Others,39,Quarterly,NO,10 weeks
15700,Computer Science Applications,Scopus,Others,89,Quarterly,NO,10 weeks
16040,Computer Science Applications,Scopus,Others,5,Annually,NO,4 weeks
16211,Computer Science Applications,Scopus,IEEE,96,Annually,NO,4 weeks
16215,Computer Science Applications,Scopus,Others,69,Annually,NO,4 weeks
16319,Computer Science Applications,Scopus,IEEE,65,Annually,NO,4 weeks
16733,Computer Science Applications,Scopus,IEEE,97,Annually,NO,4 weeks
16900154710,Computer Science Applications,Scopus,Others,38,Annually,NO,4 weeks
16965,Computer Science Applications,Scopus,Elsevier,98,Bi-annually,NO,6 weeks
17223,Computer Science Applications,Scopus,Springer,68,Bi-annually,NO,6 weeks
17249,Computer Science Applications,Scopus,IEEE,98,Monthly,NO,18 weeks
17294,Computer Science Applications,Scopus,Others,25,Annually,NO,4 weeks
17300154968,Computer Science Applications,Scopus,Others,61,Monthly,YES,18 weeks
17300154971,Computer Science Applications,Scopus,Elsevier,79,Annually,NO,4 weeks
17300154988,Computer Science Applications,Scopus,Others,61,Quarterly,YES,10 weeks
17339,Computer Science Applications,Scopus,IEEE,95,Bi-annually,NO,6 weeks
17362,Computer Science Applications,Scopus,IEEE,93,Bi-monthly,NO,12 weeks
17600155113,Computer Science Applications,Scopus,Taylor and Francis,15,Quarterly,YES,10 weeks
17600155133,Computer Science Applications,Scopus,Others,40,Bi-annually,NO,6 weeks
17700155303,Computer Science Applications,Scopus,Inderscience,21,Quarterly,NO,10 weeks
17700155710,Computer Science Applications,Scopus,Inderscience,8,Annually,NO,4 weeks
17700155804,Computer Science Applications,Scopus,Others,34,Quarterly,YES,10 weeks
17700156776,Computer Science Applications,Scopus,Inderscience,10,Bi-monthly,NO,12 weeks
17929,Computer Science Applications,Scopus,Others,70,Bi-annually,YES,6 weeks
17945,Computer Science Applications,Scopus,Others,93,Bi-monthly,NO,12 weeks
17954,Computer Science Applications,Scopus,Others,42,Annually,NO,4 weeks
17957,Computer Science Applications,Scopus,Elsevier,74,Bi-monthly,NO,12 weeks
17963,Computer Science Applications,Scopus,Others,51,Quarterly,NO,10 weeks
17979,Computer Science Applications,Scopus,Springer,66,Bi-annually,NO,6 weeks
18003,Computer Science Applications,Scopus,Taylor and Francis,51,Bi-annually,NO,6 weeks
18027,Computer Science Applications,Scopus,IEEE,73,Monthly,NO,18 weeks
18047,Computer Science Applications,Scopus,Others,53,Monthly,NO,18 weeks
18078,Computer Science Applications,Scopus,Others,56,Annually,NO,4 weeks
18079,Computer Science Applications,Scopus,Elsevier,88,Annually,NO,4 weeks
18080,Computer Science Applications,Scopus,Elsevier,92,Bi-monthly,NO,12 weeks
18093,Computer Science Applications,Scopus,Springer,95,Quarterly,NO,10 weeks
18100156704,Computer Science Applications,Scopus,Others,22,Annually,NO,4 weeks
18144,Computer Science Applications,Scopus,Others,93,Annually,NO,4 weeks
18145,Computer Science Applications,Scopus,Elsevier,85,Bi-annually,NO,6 weeks
18158,Computer Science Applications,Scopus,Elsevier,92,Monthly,NO,18 weeks
18163,Computer Science Applications,Scopus,Elsevier,83,Bi-monthly,NO,12 weeks
18171,Computer Science Applications,Scopus,Elsevier,82,Bi-monthly,NO,12 weeks
18174,Computer Science Applications,Scopus,Elsevier,84,Bi-annually,NO,6 weeks
18184,Computer Science Applications,Scopus,Others,50,Annually,NO,4 weeks
18186,Computer Science Applications,Scopus,Springer,84,Monthly,NO,18 weeks
18197,Computer Science Applications,Scopus,Others,88,Annually,NO,4 weeks
18198,Computer Science Applications,Scopus,Taylor and Francis,77,Bi-annually,NO,6 weeks
18200,Computer Science Applications,Scopus,Others,31,Monthly,NO,18 weeks
18201,Computer Science Applications,Scopus,Others,52,Bi-monthly,NO,12 weeks
18202,Computer Science Applications,Scopus,Springer,59,Quarterly,YES,10 weeks
18232,Computer Science Applications,Scopus,Others,96,Bi-monthly,NO,12 weeks
18300156719,Computer Science Applications,Scopus,Taylor and Francis,73,Bi-annually,NO,6 weeks
18300156720,Computer Science Applications,Scopus,IEEE,79,Quarterly,NO,10 weeks
18300156728,Computer Science Applications,Scopus,IEEE,94,Bi-annually,NO,6 weeks
18378,Computer Science Applications,Scopus,IEEE,96,Bi-monthly,NO,12 weeks
18534,Computer Science Applications,Scopus,Others,64,Bi-annually,NO,6 weeks
18643,Computer Science Applications,Scopus,Others,79,Bi-monthly,NO,12 weeks
18644,Computer Science Applications,Scopus,Others,82,Monthly,NO,18 weeks
18658,Computer Science Applications,Scopus,Taylor and Francis,87,Monthly,NO,18 weeks
18661,Computer Science Applications,Scopus,Springer,85,Quarterly,NO,10 weeks
18662,Computer Science Applications,Scopus,ACM,42,Bi-annually,NO,6 weeks
18700156728,Computer Science Applications,Scopus,Inderscience,13,Quarterly,NO,10 weeks
18732,Computer Science Applications,Scopus,Elsevier,89,Monthly,NO,18 weeks
18800,Computer Science Applications,Scopus,Others,1,Bi-monthly,NO,12 weeks
18874,Computer Science Applications,Scopus,Others,61,Quarterly,NO,10 weeks
18895,Computer Science Applications,Scopus,Others,60,Monthly,YES,18 weeks
18896,Computer Science Applications,Scopus,IEEE,85,Annually,NO,4 weeks
18916,Computer Science Applications,Scopus,Others,85,Monthly,NO,18 weeks
18933,Computer Science Applications,Scopus,IEEE,96,Monthly,NO,18 weeks
18935,Computer Science Applications,Scopus,IEEE,99,Monthly,NO,18 weeks
18947,Computer Science Applications,Scopus,Springer,90,Annually,NO,4 weeks
18997,Computer Science Applications,Scopus,ACM,82,Quarterly,NO,10 weeks
19053,Computer Science Applications,Scopus,Springer,40,Annually,NO,4 weeks
19113,Computer Science Applications,Scopus,IEEE,93,Bi-monthly,NO,12 weeks
19124,Computer Science Applications,Scopus,Springer,33,Bi-annually,NO,6 weeks
19170,Computer Science Applications,Scopus,Others,89,Annually,NO,4 weeks
19200156938,Computer Science Applications,Scopus,Others,66,Bi-annually,NO,6 weeks
19266,Computer Science Applications,Scopus,Inderscience,49,Annually,NO,4 weeks
19400157014,Computer Science Applications,Scopus,ACM,56,Bi-monthly,NO,12 weeks
19400157135,Computer Science Applications,Scopus,Inderscience,23,Quarterly,NO,10 weeks
19400157202,Computer Science Applications,Scopus,Others,23,Annually,NO,4 weeks
19400158481,Computer Science Applications,Scopus,Others,35,Bi-annually,NO,6 weeks
19400158510,Computer Science Applications,Scopus,Springer,62,Annually,YES,4 weeks
19400158515,Computer Science Applications,Scopus,Springer,89,Annually,NO,4 weeks
19420,Computer Science Applications,Scopus,Taylor and Francis,67,Annually,NO,4 weeks
19513,Computer Science Applications,Scopus,Others,56,Quarterly,NO,10 weeks
19600157322,Computer Science Applications,Scopus,Others,87,Quarterly,YES,10 weeks
19600157911,Computer Science Applications,Scopus,Springer,86,Bi-annually,NO,6 weeks
19600161802,Computer Science Applications,Scopus,Inderscience,7,Annually,NO,4 weeks
19600166316,Computer Science Applications,Scopus,Springer,78,Annually,YES,4 weeks
19699,Computer Science Applications,Scopus,Inderscience,7,Bi-monthly,NO,12 weeks
19700167026,Computer Science Applications,Scopus,IEEE,81,Bi-monthly,NO,12 weeks
19700173012,Computer Science Applications,Scopus,Others,11,Bi-monthly,NO,12 weeks
19700174611,Computer Science Applications,Scopus,Others,40,Annually,YES,4 weeks
19700174653,Computer Science Applications,Scopus,Others,51,Annually,YES,4 weeks
19700174894,Computer Science Applications,Scopus,Others,59,Bi-annually,YES,6 weeks
19700175167,Computer Science Applications,Scopus,Others,81,Monthly,YES,18 weeks
19700175219,Computer Science Applications,Scopus,Others,45,Monthly,NO,18 weeks
19700175286,Computer Science Applications,Scopus,Springer,63,Bi-monthly,NO,12 weeks
19700176047,Computer Science Applications,Scopus,Others,77,Bi-annually,NO,6 weeks
19700177033,Computer Science Applications,Scopus,Others,2,Bi-monthly,YES,12 weeks
19700177337,Computer Science Applications,Scopus,Springer,54,Annually,NO,4 weeks
19700177406,Computer Science Applications,Scopus,Springer,46,Annually,NO,4 weeks
19700180534,Computer Science Applications,Scopus,Springer,39,Monthly,NO,18 weeks
19700181204,Computer Science Applications,Scopus,Springer,41,Bi-monthly,NO,12 weeks
19700182335,Computer Science Applications,Scopus,Others,69,Monthly,YES,18 weeks
19700182731,Computer Science Applications,Scopus,Others,91,Bi-annually,YES,6 weeks
19700183008,Computer Science Applications,Scopus,Others,39,Quarterly,YES,10 weeks
19700186854,Computer Science Applications,Scopus,Others,9,Bi-annually,NO,6 weeks
19700186855,Computer Science Applications,Scopus,ACM,71,Annually,NO,4 weeks
19700186859,Computer Science Applications,Scopus,Others,32,Bi-monthly,NO,12 weeks
19700186899,Computer Science Applications,Scopus,Inderscience,4,Monthly,NO,18 weeks
19700187627,Computer Science Applications,Scopus,Taylor and Francis,80,Annually,NO,4 weeks
19700187807,Computer Science Applications,Scopus,Taylor and Francis,56,Monthly,NO,18 weeks
19700188257,Computer Science Applications,Scopus,Taylor and Francis,59,Quarterly,NO,10 weeks
19700200806,Computer Science Applications,Scopus,Taylor and Francis,26,Annually,NO,4 weeks
19700200832,Computer Science Applications,Scopus,Springer,54,Quarterly,NO,10 weeks
19700200870,Computer Science Applications,Scopus,Taylor and Francis,46,Annually,NO,4 weeks
19700201402,Computer Science Applications,Scopus,Taylor and Francis,51,Monthly,NO,18 weeks
19700201512,Computer Science Applications,Scopus,Others,32,Bi-monthly,NO,12 weeks
19700201527,Computer Science Applications,Scopus,Others,3,Annually,NO,4 weeks
19700202714,Computer Science Applications,Scopus,Others,36,Quarterly,YES,10 weeks
19713,Computer Science Applications,Scopus,Elsevier,47,Annually,NO,4 weeks
19714,Computer Science Applications,Scopus,Taylor and Francis,64,Bi-monthly,NO,12 weeks
19900191732,Computer Science Applications,Scopus,Others,49,Annually,NO,4 weeks
19900192159,Computer Science Applications,Scopus,Inderscience,44,Annually,NO,4 weeks
19900192316,Computer Science Applications,Scopus,Others,15,Bi-annually,NO,6 weeks
19900192598,Computer Science Applications,Scopus,Others,24,Bi-annually,NO,6 weeks
19900192734,Computer Science Applications,Scopus,Others,90,Monthly,YES,18 weeks
19900192900,Computer Science Applications,Scopus,Others,64,Monthly,NO,18 weeks
19900193217,Computer Science Applications,Scopus,Others,44,Quarterly,NO,10 weeks
